method,decay,m,trial,estimate,true_trace,relative_error
NA-Hutch++,1.5,20,32,2.835370408693562,2.549145602917575,0.11228264303474607
Gaussian-Hutch++,1.5,20,32,2.5154447822566515,2.549145602917575,0.013220437711503063
Hutchinson,1.5,20,33,2.1081030690835223,2.549145602917575,0.17301582668689705
Hutch++,1.5,20,33,2.502830387180599,2.549145602917575,0.018168917336054476
NA-Hutch++,1.5,20,33,2.6202128233654625,2.549145602917575,0.02787883923403538
Gaussian-Hutch++,1.5,20,33,2.588932858706345,2.549145602917575,0.01560807501275408
Hutchinson,1.5,20,34,2.8266914649076895,2.549145602917575,0.10887799491423895
Hutch++,1.5,20,34,2.8163504018453533,2.549145602917575,0.10482131684512414
NA-Hutch++,1.5,20,34,2.691007713641525,2.549145602917575,0.05565084652739498
Gaussian-Hutch++,1.5,20,34,2.6205173353930507,2.549145602917575,0.027998295740262278
Hutchinson,1.5,20,35,2.4858030903766277,2.549145602917575,0.024848526686137514
Hutch++,1.5,20,35,2.491356630171123,2.549145602917575,0.022669937990325455
NA-Hutch++,1.5,20,35,2.188151977425962,2.549145602917575,0.14161357636003413
Gaussian-Hutch++,1.5,20,35,2.505251952272541,2.549145602917575,0.01721896567806735
Hutchinson,1.5,20,36,2.886143354368425,2.549145602917575,0.13220027567870016
Hutch++,1.5,20,36,2.487708695039541,2.549145602917575,0.02410098026872914
NA-Hutch++,1.5,20,36,2.3096998130799604,2.549145602917575,0.09393178230524052
Gaussian-Hutch++,1.5,20,36,2.4554126227255217,2.549145602917575,0.03677035163655351
Hutchinson,1.5,20,37,2.3585871603906026,2.549145602917575,0.07475384784175242
Hutch++,1.5,20,37,2.6087130276073656,2.549145602917575,0.023367603883282944
NA-Hutch++,1.5,20,37,2.741208718304549,2.549145602917575,0.07534411340299735
Gaussian-Hutch++,1.5,20,37,2.5914129072132255,2.549145602917575,0.016580969030279818
Hutchinson,1.5,20,38,2.243172629496933,2.549145602917575,0.12002961818675503
Hutch++,1.5,20,38,2.2763626513961306,2.549145602917575,0.10700956085412938
NA-Hutch++,1.5,20,38,2.807778125410188,2.549145602917575,0.10145851307849967
Gaussian-Hutch++,1.5,20,38,2.5498072778248386,2.549145602917575,0.00025956732581541235
Hutchinson,1.5,20,39,1.8063927060035891,2.549145602917575,0.2913732727012073
Hutch++,1.5,20,39,2.5631143035526813,2.549145602917575,0.005479757852638362
NA-Hutch++,1.5,20,39,2.665230525689534,2.549145602917575,0.045538757236579956
Gaussian-Hutch++,1.5,20,39,2.509069068858089,2.549145602917575,0.01572155549436548
Hutchinson,1.5,20,40,2.575388763298952,2.549145602917575,0.010294884823895716
Hutch++,1.5,20,40,2.5387852676644043,2.549145602917575,0.004064238324132292
NA-Hutch++,1.5,20,40,2.5261466924521865,2.549145602917575,0.009022203533241001
Gaussian-Hutch++,1.5,20,40,2.4608057963686814,2.549145602917575,0.03465467270593968
Hutchinson,1.5,20,41,2.674461840939109,2.549145602917575,0.049160094220630446
Hutch++,1.5,20,41,2.3305793918231794,2.549145602917575,0.08574096781456503
NA-Hutch++,1.5,20,41,2.7407455707674417,2.549145602917575,0.07516242604211172
Gaussian-Hutch++,1.5,20,41,2.509599040925899,2.549145602917575,0.015513653651801662
Hutchinson,1.5,20,42,2.4429697366050838,2.549145602917575,0.041651550304137155
Hutch++,1.5,20,42,2.362621319525797,2.549145602917575,0.07317129440479808
NA-Hutch++,1.5,20,42,2.350425074810868,2.549145602917575,0.07795573853422312
Gaussian-Hutch++,1.5,20,42,2.502065098660476,2.549145602917575,0.018469131070117727
Hutchinson,1.5,20,43,2.5951037901770864,2.549145602917575,0.018028859240880796
Hutch++,1.5,20,43,2.388171528974978,2.549145602917575,0.06314824612543025
NA-Hutch++,1.5,20,43,2.8122701503206446,2.549145602917575,0.1032206819029542
Gaussian-Hutch++,1.5,20,43,2.823903959006789,2.549145602917575,0.10778448895769022
Hutchinson,1.5,20,44,2.8852126978718013,2.549145602917575,0.13183519002193797
Hutch++,1.5,20,44,2.799985606901229,2.549145602917575,0.09840159922468138
NA-Hutch++,1.5,20,44,2.492905389907568,2.549145602917575,0.022062377663181972
Gaussian-Hutch++,1.5,20,44,2.5164225206620956,2.549145602917575,0.012836882372676958
Hutchinson,1.5,20,45,2.6848836772887337,2.549145602917575,0.05324845870545884
Hutch++,1.5,20,45,2.4164364708507042,2.549145602917575,0.05206024007219568
NA-Hutch++,1.5,20,45,2.5859792964990658,2.549145602917575,0.014449427109747394
Gaussian-Hutch++,1.5,20,45,2.5767841302388677,2.549145602917575,0.010842270951356925
Hutchinson,1.5,20,46,3.3159784885495847,2.549145602917575,0.30081957058645287
Hutch++,1.5,20,46,2.379554255187991,2.549145602917575,0.06652870182679319
NA-Hutch++,1.5,20,46,2.729629189380489,2.549145602917575,0.07080159966395995
Gaussian-Hutch++,1.5,20,46,2.6076114439080267,2.549145602917575,0.02293546548440997
Hutchinson,1.5,20,47,2.3981884230762125,2.549145602917575,0.0592187357476119
Hutch++,1.5,20,47,2.517085615884823,2.549145602917575,0.01257675787371997
NA-Hutch++,1.5,20,47,2.268515869993826,2.549145602917575,0.11008776140623734
Gaussian-Hutch++,1.5,20,47,2.5920850961060062,2.549145602917575,0.01684466086962058
Hutchinson,1.5,20,48,2.313130931397702,2.549145602917575,0.09258579472657308
Hutch++,1.5,20,48,2.383393029806753,2.549145602917575,0.06502279545001798
NA-Hutch++,1.5,20,48,2.645190731916125,2.549145602917575,0.037677380565717074
Gaussian-Hutch++,1.5,20,48,2.4426467565091867,2.549145602917575,0.04177825161752129
Hutchinson,1.5,20,49,2.678797077404626,2.549145602917575,0.050860756772253754
Hutch++,1.5,20,49,2.4486262717015608,2.549145602917575,0.03943255775620152
NA-Hutch++,1.5,20,49,2.3643495806655053,2.549145602917575,0.07249331777697014
Gaussian-Hutch++,1.5,20,49,2.672566378636047,2.549145602917575,0.04841652653234602
Hutchinson,1.5,40,0,3.082117280295491,2.549145602917575,0.20907855430773098
Hutch++,1.5,40,0,2.5850158968049244,2.549145602917575,0.014071496679630438
NA-Hutch++,1.5,40,0,2.4788851291604654,2.549145602917575,0.027562361944603906
Gaussian-Hutch++,1.5,40,0,2.521485372016616,2.549145602917575,0.01085078501177072
Hutchinson,1.5,40,1,2.369449498049034,2.549145602917575,0.07049267984648408
Hutch++,1.5,40,1,2.527231570076299,2.549145602917575,0.008596618732250857
NA-Hutch++,1.5,40,1,2.455464317249048,2.549145602917575,0.036750072479699115
Gaussian-Hutch++,1.5,40,1,2.5602446385889217,2.549145602917575,0.004354021856830511
Hutchinson,1.5,40,2,2.3617369773508825,2.549145602917575,0.07351821149494081
Hutch++,1.5,40,2,2.528266706425957,2.549145602917575,0.008190546851353437
NA-Hutch++,1.5,40,2,2.5516665452252374,2.549145602917575,0.000988936177194784
Gaussian-Hutch++,1.5,40,2,2.5585581250428096,2.549145602917575,0.0036924223216051044
Hutchinson,1.5,40,3,2.4311533780174024,2.549145602917575,0.04628696954976879
Hutch++,1.5,40,3,2.4728625551036085,2.549145602917575,0.029924947294755692
NA-Hutch++,1.5,40,3,2.633286233292421,2.549145602917575,0.03300738501502003
Gaussian-Hutch++,1.5,40,3,2.584924119957635,2.549145602917575,0.014035493696048642
Hutchinson,1.5,40,4,2.0736054181187056,2.549145602917575,0.18654885160525916
Hutch++,1.5,40,4,2.541214856106998,2.549145602917575,0.003111139199542148
NA-Hutch++,1.5,40,4,2.557328168536561,2.549145602917575,0.0032099247722926485
Gaussian-Hutch++,1.5,40,4,2.5074749314590203,2.549145602917575,0.01634691694772613
Hutchinson,1.5,40,5,2.878295957165122,2.549145602917575,0.1291218335550641
Hutch++,1.5,40,5,2.5213604859433776,2.549145602917575,0.010899776357378994
NA-Hutch++,1.5,40,5,2.435998800750303,2.549145602917575,0.044386166893633755
Gaussian-Hutch++,1.5,40,5,2.5549045048865064,2.549145602917575,0.0022591498745069766
Hutchinson,1.5,40,6,2.828263146231735,2.549145602917575,0.10949454711206028
Hutch++,1.5,40,6,2.594096118096337,2.549145602917575,0.017633561271398025
NA-Hutch++,1.5,40,6,2.5043183627832373,2.549145602917575,0.01758520191354773
Gaussian-Hutch++,1.5,40,6,2.464885539097437,2.549145602917575,0.033054237358470163
Hutchinson,1.5,40,7,2.5437844648391894,2.549145602917575,0.0021031117533065976
Hutch++,1.5,40,7,2.5730668338891554,2.549145602917575,0.009384019078471462
NA-Hutch++,1.5,40,7,2.541164426467533,2.549145602917575,0.0031309221571758977
Gaussian-Hutch++,1.5,40,7,2.5440354865733776,2.549145602917575,0.00200463886344855
Hutchinson,1.5,40,8,2.4428796325135336,2.549145602917575,0.041686897085210416
Hutch++,1.5,40,8,2.5565245981078113,2.549145602917575,0.002894693493298546
NA-Hutch++,1.5,40,8,2.530447508171827,2.549145602917575,0.007335043837569615
Gaussian-Hutch++,1.5,40,8,2.493990267723753,2.549145602917575,0.021636792786844
Hutchinson,1.5,40,9,2.7313738815140374,2.549145602917575,0.07148602197846068
Hutch++,1.5,40,9,2.512343191819722,2.549145602917575,0.014437155357360454
NA-Hutch++,1.5,40,9,2.475789263547202,2.549145602917575,0.02877683380910629
Gaussian-Hutch++,1.5,40,9,2.5009088904275947,2.549145602917575,0.018922698034499138
Hutchinson,1.5,40,10,2.5424498004694813,2.549145602917575,0.0026266849725768183
Hutch++,1.5,40,10,2.5034276867281857,2.549145602917575,0.017934603710774277
NA-Hutch++,1.5,40,10,2.468624821623284,2.549145602917575,0.03158736056588251
Gaussian-Hutch++,1.5,40,10,2.5096718525829838,2.549145602917575,0.015485090490481409
Hutchinson,1.5,40,11,2.5298701315316876,2.549145602917575,0.007561541939317323
Hutch++,1.5,40,11,2.5900867493897497,2.549145602917575,0.016060732829586553
NA-Hutch++,1.5,40,11,2.518078493546763,2.549145602917575,0.012187263581670221
Gaussian-Hutch++,1.5,40,11,2.5329613296404148,2.549145602917575,0.006348901082243806
Hutchinson,1.5,40,12,2.374818063339782,2.549145602917575,0.06838665448465156
Hutch++,1.5,40,12,2.5745542439646005,2.549145602917575,0.00996751265127593
NA-Hutch++,1.5,40,12,2.50399392642958,2.549145602917575,0.0177124744998158
Gaussian-Hutch++,1.5,40,12,2.547519117526922,2.549145602917575,0.0006380511920510901
Hutchinson,1.5,40,13,2.668762033227922,2.549145602917575,0.04692412633214908
Hutch++,1.5,40,13,2.5477295066735106,2.549145602917575,0.0005555179909863973
NA-Hutch++,1.5,40,13,2.4598178231458845,2.549145602917575,0.03504224304388589
Gaussian-Hutch++,1.5,40,13,2.513285149054247,2.549145602917575,0.014067636553316087
Hutchinson,1.5,40,14,2.3310990331018773,2.549145602917575,0.08553711861971985
Hutch++,1.5,40,14,2.514130397955465,2.549145602917575,0.013736055297129532
NA-Hutch++,1.5,40,14,2.4834381949324182,2.549145602917575,0.02577624750424331
Gaussian-Hutch++,1.5,40,14,2.501932026526387,2.549145602917575,0.01852133371163691
Hutchinson,1.5,40,15,2.812234982502081,2.549145602917575,0.10320688597912654
Hutch++,1.5,40,15,2.5773361489667312,2.549145602917575,0.011058821440756898
NA-Hutch++,1.5,40,15,2.487700250829589,2.549145602917575,0.024104292833512612
Gaussian-Hutch++,1.5,40,15,2.5491013365429267,2.549145602917575,1.736518094448183e-05
Hutchinson,1.5,40,16,2.216479571037899,2.549145602917575,0.1305009927635871
Hutch++,1.5,40,16,2.4903565559057363,2.549145602917575,0.023062255425721066
NA-Hutch++,1.5,40,16,2.5688138043179274,2.549145602917575,0.007715605329817698
Gaussian-Hutch++,1.5,40,16,2.550798282765708,2.549145602917575,0.0006483269712963218
Hutchinson,1.5,40,17,2.5447580787605006,2.549145602917575,0.0017211744013574178
Hutch++,1.5,40,17,2.5300051448510126,2.549145602917575,0.007508577793538264
NA-Hutch++,1.5,40,17,2.518066264392536,2.549145602917575,0.012192060935816273
Gaussian-Hutch++,1.5,40,17,2.5519717373932624,2.549145602917575,0.0011086594945587454
Hutchinson,1.5,40,18,3.064612239249597,2.549145602917575,0.20221153148021612
Hutch++,1.5,40,18,2.5166242634285707,2.549145602917575,0.012757741045385096
NA-Hutch++,1.5,40,18,2.5774010606236026,2.549145602917575,0.011084285524407945
Gaussian-Hutch++,1.5,40,18,2.590496389580453,2.549145602917575,0.016221429884409392
Hutchinson,1.5,40,19,2.760230898926658,2.549145602917575,0.08280629233869151
Hutch++,1.5,40,19,2.491822500718736,2.549145602917575,0.022487182424272414
NA-Hutch++,1.5,40,19,2.5459216158564155,2.549145602917575,0.001264732409741413
Gaussian-Hutch++,1.5,40,19,2.5555100926878795,2.549145602917575,0.0024967148847912005
Hutchinson,1.5,40,20,2.6789197898659403,2.549145602917575,0.05090889543533117
Hutch++,1.5,40,20,2.528174436819447,2.549145602917575,0.00822674313861313
NA-Hutch++,1.5,40,20,2.589670684631361,2.549145602917575,0.015897515492015624
Gaussian-Hutch++,1.5,40,20,2.5514846041375403,2.549145602917575,0.0009175628168465741
Hutchinson,1.5,40,21,2.678683955770267,2.549145602917575,0.05081638047839678
Hutch++,1.5,40,21,2.4844438439400873,2.549145602917575,0.025381743162663884
NA-Hutch++,1.5,40,21,2.511838128934896,2.549145602917575,0.014635285618828339
Gaussian-Hutch++,1.5,40,21,2.6011452662438055,2.549145602917575,0.020398859628384933
Hutchinson,1.5,40,22,2.5212843287422055,2.549145602917575,0.010929651936508284
Hutch++,1.5,40,22,2.4919765641409355,2.549145602917575,0.022426745145984594
NA-Hutch++,1.5,40,22,2.450239779751258,2.549145602917575,0.03879959742319795
Gaussian-Hutch++,1.5,40,22,2.555847657667254,2.549145602917575,0.002629137677348861
Hutchinson,1.5,40,23,2.463385056340333,2.549145602917575,0.033642859191364595
Hutch++,1.5,40,23,2.5273860745660723,2.549145602917575,0.008536008428313552
NA-Hutch++,1.5,40,23,2.446453660728223,2.549145602917575,0.04028484762573716
Gaussian-Hutch++,1.5,40,23,2.5631705909835567,2.549145602917575,0.005501838753317773
Hutchinson,1.5,40,24,2.9143589718957577,2.549145602917575,0.14326893236705843
Hutch++,1.5,40,24,2.4963199993273606,2.549145602917575,0.020722866332058113
NA-Hutch++,1.5,40,24,2.5685158488344384,2.549145602917575,0.007598720879142158
Gaussian-Hutch++,1.5,40,24,2.6001075579617487,2.549145602917575,0.019991778808494124
Hutchinson,1.5,40,25,2.557105615974991,2.549145602917575,0.0031226200058189317
Hutch++,1.5,40,25,2.548817515530169,2.549145602917575,0.00012870484409788132
NA-Hutch++,1.5,40,25,2.479021065120499,2.549145602917575,0.02750903585766791
Gaussian-Hutch++,1.5,40,25,2.590363796686103,2.549145602917575,0.01616941524303365
Hutchinson,1.5,40,26,2.417222788792563,2.549145602917575,0.05175177674198856
Hutch++,1.5,40,26,2.5572531157857084,2.549145602917575,0.0031804824561036697
NA-Hutch++,1.5,40,26,2.501836541214728,2.549145602917575,0.01855879148240902
Gaussian-Hutch++,1.5,40,26,2.5723566909138427,2.549145602917575,0.009105438296542055
Hutchinson,1.5,40,27,2.746338360067715,2.549145602917575,0.07735641185989792
Hutch++,1.5,40,27,2.5321249684029823,2.549145602917575,0.006676995811895666
NA-Hutch++,1.5,40,27,2.5510982891134986,2.549145602917575,0.000766015952046231
Gaussian-Hutch++,1.5,40,27,2.5633485787533115,2.549145602917575,0.005571661273283301
Hutchinson,1.5,40,28,2.8256467242805163,2.549145602917575,0.10846815538762365
Hutch++,1.5,40,28,2.5068162987126823,2.549145602917575,0.01660529086939785
NA-Hutch++,1.5,40,28,2.402056138129923,2.549145602917575,0.05770147637675297
Gaussian-Hutch++,1.5,40,28,2.600235996154841,2.549145602917575,0.020042163609168186
Hutchinson,1.5,40,29,2.39103780467272,2.549145602917575,0.06202383969903332
Hutch++,1.5,40,29,2.5541160990210017,2.549145602917575,0.0019498674762781676
NA-Hutch++,1.5,40,29,2.5705190572497196,2.549145602917575,0.008384556106831193
Gaussian-Hutch++,1.5,40,29,2.571005396673637,2.549145602917575,0.008575341373612648
Hutchinson,1.5,40,30,2.3437340657609695,2.549145602917575,0.08058054311276133
Hutch++,1.5,40,30,2.5310005018494035,2.549145602917575,0.007118110886802254
NA-Hutch++,1.5,40,30,2.5099217866720642,2.549145602917575,0.01538704427107581
Gaussian-Hutch++,1.5,40,30,2.510404524496085,2.549145602917575,0.015197671869802084
Hutchinson,1.5,40,31,2.8387290389046913,2.549145602917575,0.11360019437715876
Hutch++,1.5,40,31,2.5929525084844682,2.549145602917575,0.017184936598660622
NA-Hutch++,1.5,40,31,2.5781243278622625,2.549145602917575,0.011368014801320216
Gaussian-Hutch++,1.5,40,31,2.5713618485543677,2.549145602917575,0.008715173276632493
Hutchinson,1.5,40,32,2.925559401583988,2.549145602917575,0.14766272991060053
Hutch++,1.5,40,32,2.4992099349865797,2.549145602917575,0.01958917837954904
NA-Hutch++,1.5,40,32,2.5109207635368778,2.549145602917575,0.014995157333087577
Gaussian-Hutch++,1.5,40,32,2.5760278153149954,2.549145602917575,0.0105455774541292
Hutchinson,1.5,40,33,2.8773531364187357,2.549145602917575,0.12875197600541802
Hutch++,1.5,40,33,2.598328699151312,2.549145602917575,0.019293953306333374
NA-Hutch++,1.5,40,33,2.55166477597363,2.549145602917575,0.0009882421204859726
Gaussian-Hutch++,1.5,40,33,2.5338101180799435,2.549145602917575,0.006015931306583572
Hutchinson,1.5,40,34,2.4392710975802747,2.549145602917575,0.043102483126717335
Hutch++,1.5,40,34,2.535795739419894,2.549145602917575,0.005236995282812352
NA-Hutch++,1.5,40,34,2.5861272454807307,2.549145602917575,0.014507465764540433
Gaussian-Hutch++,1.5,40,34,2.526823767475853,2.549145602917575,0.008756594921911977
Hutchinson,1.5,40,35,2.7085896879588782,2.549145602917575,0.06254804937733427
Hutch++,1.5,40,35,2.5132494997554145,2.549145602917575,0.014081621356220904
NA-Hutch++,1.5,40,35,2.5649631846530454,2.549145602917575,0.006205052280013548
Gaussian-Hutch++,1.5,40,35,2.535434370745128,2.549145602917575,0.0053787559866154255
Hutchinson,1.5,40,36,2.693937458000176,2.549145602917575,0.05680015096700719
Hutch++,1.5,40,36,2.4971337199199577,2.549145602917575,0.020403653262523844
NA-Hutch++,1.5,40,36,2.502867683898951,2.549145602917575,0.01815428626974376
Gaussian-Hutch++,1.5,40,36,2.5752274018064925,2.549145602917575,0.010231584598018192
Hutchinson,1.5,40,37,2.239751435155154,2.549145602917575,0.12137171270574341
Hutch++,1.5,40,37,2.5468912543132287,2.549145602917575,0.000884354586009645
NA-Hutch++,1.5,40,37,2.4538093430316925,2.549145602917575,0.03739929950520183
Gaussian-Hutch++,1.5,40,37,2.5186795551507464,2.549145602917575,0.011951474145674337
Hutchinson,1.5,40,38,2.264499660607167,2.549145602917575,0.11166327336681835
Hutch++,1.5,40,38,2.542527188327805,2.549145602917575,0.002596326621043186
NA-Hutch++,1.5,40,38,2.4902423753415515,2.549145602917575,0.023107047125361213
Gaussian-Hutch++,1.5,40,38,2.521814950428766,2.549145602917575,0.010721495256107973
Hutchinson,1.5,40,39,2.252247315895901,2.549145602917575,0.11646972486854612
Hutch++,1.5,40,39,2.498436449256684,2.549145602917575,0.019892607783114795
NA-Hutch++,1.5,40,39,2.64835263980612,2.549145602917575,0.03891776004281569
Gaussian-Hutch++,1.5,40,39,2.52382997546301,2.549145602917575,0.009931024507031164
Hutchinson,1.5,40,40,2.6915463055605864,2.549145602917575,0.05586212983676932
Hutch++,1.5,40,40,2.5980229101682157,2.549145602917575,0.019173995865398575
NA-Hutch++,1.5,40,40,2.485065098108812,2.549145602917575,0.025138032419733607
Gaussian-Hutch++,1.5,40,40,2.5208084973972507,2.549145602917575,0.011116315006836741
Hutchinson,1.5,40,41,2.3921485356311756,2.549145602917575,0.061588112937413876
Hutch++,1.5,40,41,2.5028413301878616,2.549145602917575,0.01816462452231718
NA-Hutch++,1.5,40,41,2.6996427010850024,2.549145602917575,0.05903825108898395
Gaussian-Hutch++,1.5,40,41,2.5242116452017673,2.549145602917575,0.009781299933307138
