orientation,trial,method,q,r,ell,query_count,signal_rank,exact_signal_rank,signal_sigma_min,signal_sigma_max,sketch_sigma_min,projection_error_op,projection_error_fro,largest_angle_degrees,orthogonality_error,energy_gaussian,energy_rademacher,risk_gaussian,risk_rademacher,estimate,squared_error,squared_error_over_risk,detected_knee,gap,contrast,ritz_values
27,1,gated,8,8,44,60,5,,0.784556226093481,4.722791887560831,0.00918043088965235,0.012140104136733854,0.01500250357964503,0.6955938169472584,2.932323824389577e-16,9.247368984245744e-05,7.303283663531005e-06,4.20334953829352e-06,3.319674392514093e-07,5.095339847972778,1.1549664460469399e-07,0.34791558131466255,5.0,6.90760803339542,69076.0803339542,"[0.9999959061829261, 0.9999885120357471, 0.9999799121957337, 0.9999580542933717, 0.9998527652536777, 0.001000000000000295, 0.0010000000000000727, 0.0009999999999998786]"
27,2,hpp,20,20,20,60,5,,2.1666411180763485,5.836341511531247,0.007035276543559583,0.003550068780193484,0.005767821573409236,0.2034043853382849,8.658566459263256e-16,8.00667599797059e-05,1.5870673054876076e-05,8.00667599797059e-06,1.5870673054876075e-06,5.096407226719336,1.9802870396260255e-06,1.247765002012694,,,,"[0.9999982461710477, 0.999996011838887, 0.9999936552966728, 0.9999914425808133, 0.999987409614644, 0.001000000000000104, 0.0010000000000000724, 0.0010000000000000555, 0.0010000000000000369, 0.0010000000000000221, 0.0010000000000000165, 0.001000000000000008, 0.0009999999999999933, 0.0009999999999999892, 0.0009999999999999742, 0.0009999999999999584, 0.0009999999999999447, 0.000999999999999928, 0.0009999999999998914, 0.000999999999999853]"
27,2,gated,8,8,44,60,5,,1.6233137696269977,4.192559331924059,0.009168099270479436,0.0054918382702208255,0.007941734530319993,0.3146607363753133,7.682931705067672e-16,9.212723886874471e-05,7.263268536672835e-06,4.187601766761123e-06,3.3014856984876526e-07,5.095228365786944,5.2150932648867855e-08,0.1579620128984875,5.0,6.907725148400841,69077.2514840084,"[0.9999957082800304, 0.9999943894347065, 0.9999892380831642, 0.9999877862531951, 0.9999698698727016, 0.0010000000000000766, 0.0009999999999999792, 0.0009999999999999168]"
27,3,hpp,20,20,20,60,5,,2.685530366792773,6.4692718828292755,0.00550195842205455,0.003448832668937946,0.005230044061720994,0.19760394790991093,7.98186675579996e-16,8.005486667168521e-05,1.5866695575095403e-05,8.005486667168521e-06,1.5866695575095403e-06,5.095282713924693,7.992716321784971e-08,0.05037417075254444,,,,"[0.999998028377542, 0.9999973504194059, 0.9999960019271498, 0.9999931758207075, 0.9999881174476685, 0.0010000000000001416, 0.0010000000000000824, 0.0010000000000000631, 0.0010000000000000466, 0.0010000000000000297, 0.0010000000000000187, 0.0010000000000000057, 0.0010000000000000013, 0.0009999999999999918, 0.0009999999999999747, 0.0009999999999999664, 0.000999999999999954, 0.0009999999999999267, 0.000999999999999889, 0.0009999999999998038]"
27,3,gated,8,8,44,60,5,,0.1810667432173187,4.629767194270009,0.008721778541934894,0.05392980901750269,0.054657212387403994,3.0914502248704445,6.807860137778537e-16,0.00010641331392658186,1.5945018155135165e-05,4.83696881484463e-06,7.247735525061438e-07,5.093822225633458,1.3871524584723873e-06,1.9139115295747888,5.0,6.904845533900461,69048.4553390046,"[0.9999956624005331, 0.9999897893274364, 0.9999790090866612, 0.9999566316066384, 0.9970944841236371, 0.0010000000000000577, 0.001000000000000014, 0.0009999999999999634]"
27,4,hpp,20,20,20,60,5,,2.3447965968409874,5.667407776966066,0.006715794037288325,0.00369552469809817,0.00616536908953947,0.21173845023781987,6.406952066866341e-16,8.007631780482683e-05,1.585419071645292e-05,8.007631780482682e-06,1.5854190716452919e-06,5.096341910793661,1.8007245781557382e-06,1.135803530032605,,,,"[0.9999980984032952, 0.9999954233203289, 0.9999914091859107, 0.9999907385721224, 0.9999863567541092, 0.0010000000000002591, 0.0010000000000002284, 0.001000000000000094, 0.001000000000000087, 0.001000000000000073, 0.0010000000000000469, 0.001000000000000032, 0.0010000000000000132, 0.0010000000000000063, 0.0010000000000000009, 0.000999999999999977, 0.000999999999999975, 0.0009999999999999577, 0.0009999999999999482, 0.000999999999999885]"
27,4,gated,8,8,44,60,5,,0.6073976185959085,3.719662378095963,0.008333304028354105,0.016133385618752674,0.017828981754805264,0.9244150102372417,7.001520765415014e-16,9.270370009972046e-05,7.364353342216219e-06,4.213804549987294e-06,3.347433337371009e-07,5.094909311369763,8.224427653373505e-09,0.024569354560568385,5.0,6.907495219324085,69074.95219324085,"[0.9999930646733975, 0.9999885926508985, 0.999984357751396, 0.9999764560518779, 0.9997399741546092, 0.001000000000000079, 0.0010000000000000573, 0.0009999999999999029]"
27,5,hpp,20,20,20,60,5,,2.62739951227145,6.013599193301914,0.00546383184646718,0.0033572045691536677,0.0053037843087784114,0.1923540141070206,7.382500226121029e-16,8.005642064903951e-05,1.5882958211978125e-05,8.00564206490395e-06,1.5882958211978126e-06,5.094101389058542,8.075016240995333e-07,0.5084075732759634,,,,"[0.9999980398802754, 0.9999976391241483, 0.9999947557973021, 0.9999927227521047, 0.9999887404483034, 0.0010000000000001436, 0.0010000000000001314, 0.0010000000000000631, 0.0010000000000000573, 0.0010000000000000427, 0.0010000000000000351, 0.0010000000000000293, 0.0010000000000000178, 0.0010000000000000026, 0.0009999999999999966, 0.0009999999999999807, 0.000999999999999966, 0.0009999999999999415, 0.0009999999999999007, 0.0009999999999998658]"
27,5,gated,8,8,44,60,5,,0.5962835302735454,4.0573769623232065,0.009040684828189335,0.01595808610110991,0.018613861539552447,0.9143697944805642,5.63144196522164e-16,9.27601468574658e-05,7.374112043997144e-06,4.216370311702991e-06,3.3518691109077926e-07,5.095230841059135,5.328759458480372e-08,0.1589787453555182,5.0,6.907500840763905,69075.00840763905,"[0.9999951833709215, 0.9999818944951289, 0.9999805653526485, 0.999950633267226, 0.9997455941485018, 0.0010000000000000748, 0.0009999999999998812, 0.000999999999999632]"
27,6,hpp,20,20,20,60,5,,2.1567078798824224,5.619583394871887,0.00662861407176261,0.0038775308844704675,0.005715010824221173,0.2221667113360094,7.016342570528401e-16,8.006559184587977e-05,1.5868906057463802e-05,8.006559184587978e-06,1.5868906057463801e-06,5.094572858650242,1.824497326691672e-07,0.11497310023040534,,,,"[0.9999981891204017, 0.9999975978952794, 0.9999955489634546, 0.9999910555440037, 0.9999849797894855, 0.001000000000000127, 0.001000000000000064, 0.0010000000000000445, 0.0010000000000000347, 0.0010000000000000189, 0.0010000000000000115, 0.0009999999999999974, 0.0009999999999999926, 0.0009999999999999857, 0.0009999999999999822, 0.0009999999999999668, 0.0009999999999999436, 0.0009999999999999265, 0.000999999999999904, 0.0009999999999998831]"
27,6,gated,8,8,44,60,5,,1.2610079399296177,3.624207727736789,0.007703674308118581,0.007901285702081396,0.011080132491532895,0.45271503406340396,6.117287225740692e-16,9.225033854741893e-05,7.255547972018295e-06,4.193197206700861e-06,3.297976350917407e-07,5.094882309643203,1.3851020081956209e-08,0.04199854276730405,5.0,6.907692909151671,69076.92909151671,"[0.9999928751032701, 0.9999897446542646, 0.9999848589738007, 0.9999722425874012, 0.9999376321145694, 0.0010000000000000772, 0.001000000000000068, 0.000999999999999978]"
27,7,hpp,20,20,20,60,5,,2.5736119771574053,6.351408422808974,0.006314578048734722,0.003611582760388177,0.005048921060372724,0.20692889938133174,7.482876306911798e-16,8.005114382404311e-05,1.587635896760378e-05,8.00511438240431e-06,1.587635896760378e-06,5.093250893740947,3.0593727054409085e-06,1.9269989496229312,,,,"[0.9999978813333663, 0.9999974645777914, 0.9999966626988047, 0.9999955557642732, 0.9999869695134949, 0.0010000000000002186, 0.0010000000000001238, 0.0010000000000000813, 0.0010000000000000514, 0.0010000000000000466, 0.0010000000000000215, 0.001000000000000015, 0.0009999999999999937, 0.0009999999999999844, 0.0009999999999999775, 0.0009999999999999668, 0.0009999999999999586, 0.0009999999999999402, 0.0009999999999998805, 0.0009999999999998584]"
27,7,gated,8,8,44,60,5,,1.337951879408507,4.810105178757263,0.008779903347120175,0.007140574203195487,0.01013875248827808,0.40912824195147973,7.040383539152978e-16,9.220897548417634e-05,7.2953230531288345e-06,4.191317067462561e-06,3.3160559332403795e-07,5.094697123767054,9.173401248046805e-08,0.27663590219006806,5.0,6.907704340872659,69077.04340872659,"[0.9999971171611043, 0.9999920684781, 0.9999861869568376, 0.9999728727083944, 0.9999490631878488, 0.001000000000000004, 0.0009999999999999883, 0.0009999999999998868]"
27,8,hpp,20,20,20,60,5,,2.1683102855253806,6.3645766266887716,0.00682136586517406,0.003574434557948265,0.005081294103577844,0.2048004504260298,7.249097320448186e-16,8.005179671226784e-05,1.5895682694918032e-05,8.005179671226783e-06,1.5895682694918032e-06,5.094873859318565,1.5911471511601866e-08,0.010009932770417519,,,,"[0.9999980493009648, 0.9999973004387908, 0.9999960698321467, 0.9999955505037073, 0.9999872361941736, 0.0010000000000001544, 0.0010000000000000865, 0.0010000000000000794, 0.0010000000000000577, 0.0010000000000000466, 0.0010000000000000286, 0.0010000000000000178, 0.001000000000000006, 0.0009999999999999979, 0.0009999999999999842, 0.0009999999999999762, 0.0009999999999999614, 0.000999999999999937, 0.0009999999999999235, 0.0009999999999998998]"
27,8,gated,8,8,44,60,5,,1.540120131396483,4.846435795767017,0.00936806199969755,0.006766858473545495,0.00860236182794772,0.38771539007364586,5.616628044645952e-16,9.215017832192148e-05,7.254414540780269e-06,4.188644469178249e-06,3.2974611549001225e-07,5.095487461901457,2.376191053766073e-07,0.7206122959886835,5.0,6.907709533352579,69077.09533352578,"[0.9999967431885642, 0.9999945340189551, 0.9999914286525623, 0.9999891120947559, 0.9999542554167731, 0.001000000000000016, 0.000999999999999887, 0.000999999999999881]"
27,9,hpp,20,20,20,60,5,,2.521744344077339,6.258441858389926,0.006376252403792067,0.0036048128155178796,0.005783348408839087,0.20654100758771918,6.805373744623156e-16,8.006713010619127e-05,1.587405247309739e-05,8.006713010619128e-06,1.587405247309739e-06,5.0954948422672315,2.44868869443436e-07,0.15425731385128558,,,,"[0.9999978798682913, 0.9999968854201359, 0.9999939120788978, 0.9999908906417366, 0.9999870183192401, 0.0010000000000001947, 0.0010000000000000852, 0.00100000000000007, 0.0010000000000000425, 0.0010000000000000267, 0.0010000000000000208, 0.001000000000000014, 0.0010000000000000046, 0.000999999999999991, 0.0009999999999999645, 0.0009999999999999567, 0.0009999999999999406, 0.000999999999999921, 0.0009999999999998608, 0.000999999999999808]"
27,9,gated,8,8,44,60,5,,0.5865407527853734,4.047237282894241,0.008992129910511256,0.015588489098706543,0.01746699166558948,0.8931908112080893,7.153340494215826e-16,9.267013143326833e-05,7.3694613089034345e-06,4.212278701512197e-06,3.349755140410652e-07,5.095573255625126,3.2862201174433044e-07,0.9810329351537144,5.0,6.907512491519953,69075.12491519953,"[0.9999951208665288, 0.9999923895355157, 0.999987670341984, 0.9999627865453122, 0.9997572420086119, 0.0010000000000003047, 0.0009999999999999968, 0.0009999999999999332]"
28,0,hpp,20,20,20,60,5,,3.2001308451899666,6.289843650667208,0.006091710024828703,0.002822655683629997,0.004683933015545255,0.16172647244727914,1.0379998645222595e-15,8.004395690252975e-05,1.5856210402834765e-05,8.004395690252975e-06,1.5856210402834765e-06,5.093446607575821,2.4130280234824333e-06,1.5218188723397825,,,,"[0.9999985431650295, 0.9999970426600704, 0.9999963600455842, 0.9999940962577737, 0.9999920405822773, 0.0010000000000001388, 0.0010000000000000716, 0.0010000000000000562, 0.0010000000000000362, 0.0010000000000000204, 0.0010000000000000198, 0.0010000000000000152, 0.0009999999999999946, 0.0009999999999999868, 0.0009999999999999764, 0.0009999999999999562, 0.000999999999999944, 0.0009999999999999321, 0.00099999999999991, 0.0009999999999998324]"
28,0,gated,8,8,44,60,5,,0.9184357920826723,4.418004717361022,0.009036481323709036,0.009892345428002672,0.012127549529395137,0.5667988871143826,4.482256819823323e-16,9.230431250192579e-05,7.266453795440291e-06,4.195650568269354e-06,3.302933543381951e-07,5.095278573729404,7.760332271664306e-08,0.23495272217067745,5.0,6.907657513563632,69076.57513563632,"[0.9999952109793115, 0.9999939489837237, 0.9999879226869202, 0.9999737476094825, 0.9999022393604315, 0.0010000000000000536, 0.0009999999999999926, 0.0009999999999997647]"
28,1,hpp,20,20,20,60,5,,2.88070326328366,6.464200652096516,0.006210503693267834,0.0032463879513621166,0.004871043080907769,0.18600465499439964,6.036690715651091e-16,8.004756823526532e-05,1.5806201274706118e-05,8.004756823526532e-06,1.5806201274706117e-06,5.094828502639528,2.9411344647284855e-08,0.018607471925813305,,,,"[0.9999981537779433, 0.9999978113514003, 0.9999960426146959, 0.9999948174180227, 0.9999894715043042, 0.001000000000000105, 0.001000000000000091, 0.0010000000000000482, 0.0010000000000000438, 0.0010000000000000336, 0.0010000000000000265, 0.0010000000000000208, 0.0010000000000000002, 0.0009999999999999922, 0.000999999999999975, 0.0009999999999999699, 0.0009999999999999525, 0.000999999999999946, 0.0009999999999998881, 0.000999999999999864]"
28,1,gated,8,8,44,60,5,,1.089683762429755,4.844545986552765,0.00878147729775331,0.00892108230905415,0.012099155660636962,0.5111471451518895,4.607040081415236e-16,9.23005445383823e-05,7.247243781551394e-06,4.1954792971991955e-06,3.2942017188869975e-07,5.095484974501852,2.3520026745071796e-07,0.7139825897795488,5.0,6.907675769697377,69076.75769697377,"[0.9999962609964033, 0.999993495226384, 0.9999782695329728, 0.9999652371899637, 0.9999204938761449, 0.0010000000000001251, 0.0009999999999999911, 0.0009999999999998669]"
28,2,hpp,20,20,20,60,5,,2.977628300118022,5.520165471829218,0.007053229176260943,0.0030932845578253323,0.0052223329472190156,0.17723243263589328,7.099123211049582e-16,8.005467418377669e-05,1.5810028810243585e-05,8.00546741837767e-06,1.5810028810243585e-06,5.095817734114398,6.686890818579164e-07,0.42295247521918583,,,,"[0.9999976780696415, 0.9999968793539377, 0.999994812470332, 0.9999929434583851, 0.9999904411590539, 0.001000000000000114, 0.0010000000000001004, 0.0010000000000000588, 0.0010000000000000549, 0.0010000000000000347, 0.0010000000000000245, 0.00100000000000001, 0.0010000000000000078, 0.00099999999999999, 0.0009999999999999775, 0.0009999999999999616, 0.0009999999999999532, 0.0009999999999999434, 0.0009999999999999178, 0.000999999999999785]"
28,2,gated,8,8,44,60,5,,0.41714588342528225,4.459353782591548,0.00962472205434998,0.022364708046073486,0.02348189337999948,1.2815102272257177,7.01250595572893e-16,9.335224473986372e-05,7.5558458682359365e-06,4.2432838518119875e-06,3.4344753946526984e-07,5.095317604899781,1.0087287236761342e-07,0.2937067842287276,5.0,6.907255474114403,69072.55474114402,"[0.9999959646449021, 0.9999924461517095, 0.9999826839203144, 0.9999777373515023, 0.9995003200141802, 0.0010000000000002674, 0.0009999999999999593, 0.0009999999999999406]"
28,3,hpp,20,20,20,60,5,,2.8323119042377987,5.323722533639751,0.006228782494320598,0.0032367855474833376,0.005516245903653523,0.1854544748883413,7.636597416042438e-16,8.00610392218296e-05,1.5840313697621723e-05,8.00610392218296e-06,1.5840313697621723e-06,5.094677883254958,1.0375919743345622e-07,0.06550324659860411,,,,"[0.9999974406156932, 0.9999969078482516, 0.9999955538535219, 0.999990165446533, 0.9999895336961, 0.0010000000000001234, 0.0010000000000000965, 0.0010000000000000792, 0.0010000000000000553, 0.0010000000000000345, 0.0010000000000000185, 0.0010000000000000005, 0.0009999999999999892, 0.0009999999999999799, 0.0009999999999999792, 0.0009999999999999697, 0.0009999999999999586, 0.0009999999999999332, 0.0009999999999998996, 0.0009999999999998543]"
28,3,gated,8,8,44,60,5,,0.9008542490655977,3.7155106508415834,0.008440888931602678,0.00926260740254468,0.012170612752773516,0.5307159005112873,3.0151404816764385e-16,9.230479094892486e-05,7.2477509512340885e-06,4.195672315860221e-06,3.2944322505609493e-07,5.094492598091055,2.574566971965729e-07,0.78149033768333,5.0,6.907669565208705,69076.69565208704,"[0.9999932859204497, 0.9999922657485095, 0.9999871639278536, 0.9999650188122222, 0.9999142899000022, 0.001000000000000114, 0.001000000000000066, 0.000999999999999781]"
28,4,hpp,20,20,20,60,5,,2.3256361499537412,5.617604096237724,0.0060257563851435995,0.004606635094756856,0.005984918944503631,0.2639416822135912,1.044261018619921e-15,8.007207538072923e-05,1.585722500778048e-05,8.007207538072924e-06,1.5857225007780478e-06,5.094228575261116,5.950961277545859e-07,0.3752839021093521,,,,"[0.9999978815041052, 0.9999966485749167, 0.9999963986892029, 0.9999944876620671, 0.9999788001341906, 0.0010000000000000774, 0.0010000000000000492, 0.0010000000000000482, 0.0010000000000000438, 0.001000000000000028, 0.0010000000000000154, 0.0010000000000000065, 0.000999999999999992, 0.0009999999999999898, 0.0009999999999999803, 0.0009999999999999662, 0.0009999999999999454, 0.0009999999999999378, 0.0009999999999999007, 0.0009999999999997851]"
28,4,gated,8,8,44,60,5,,0.8392076728474474,3.7873973673373946,0.009252012031360921,0.01188271902918798,0.014586578985133474,0.680845672609305,5.605444362543053e-16,9.24472585990623e-05,7.299969985304598e-06,4.202148118139195e-06,3.318168175138454e-07,5.094474256657697,2.764060619711875e-07,0.8330079953215578,5.0,6.90761421122005,69076.1421122005,"[0.9999934553016963, 0.9999921731004632, 0.9999874754412287, 0.9999553984509234, 0.9998589421874851, 0.0009999999999999833, 0.000999999999999938, 0.0009999999999997721]"
28,5,hpp,20,20,20,60,5,,2.7932354275723292,6.689195169498269,0.005924845336865648,0.00337115137948346,0.0050240830979673586,0.1931531119985789,6.340605796179052e-16,8.005062070321007e-05,1.5849951864577224e-05,8.005062070321007e-06,1.5849951864577224e-06,5.094889182095006,1.2280608066227832e-08,0.007748041237698358,,,,"[0.9999984687986083, 0.9999973155128866, 0.9999964767156642, 0.9999938761002399, 0.9999886467030382, 0.0010000000000001364, 0.0010000000000000625, 0.001000000000000059, 0.0010000000000000473, 0.001000000000000027, 0.0010000000000000165, 0.0010000000000000143, 0.0010000000000000026, 0.001000000000000001, 0.0009999999999999792, 0.0009999999999999757, 0.000999999999999963, 0.0009999999999999436, 0.0009999999999998883, 0.0009999999999998083]"
28,5,gated,8,8,44,60,5,,0.9322774396135924,4.807397954463692,0.008237775411784236,0.010343668489299076,0.012514039456339339,0.5926591176854903,5.875475400140398e-16,9.232509155305113e-05,7.28971610219204e-06,4.196595070593233e-06,3.3135073191782e-07,5.093905834382166,1.1971983992389749e-06,3.6130851207411796,5.0,6.90764838878305,69076.4838878305,"[0.9999964379060968, 0.9999908799999427, 0.9999826189540146, 0.999980503043954, 0.9998931155136619, 0.0010000000000001945, 0.0010000000000000204, 0.000999999999999996]"
28,6,hpp,20,20,20,60,5,,2.59411817808979,6.639644124345934,0.006210288222855589,0.0036846018056582207,0.005282809250142177,0.21111261034002243,6.003420867690542e-16,8.005601559239628e-05,1.5819132101660677e-05,8.005601559239628e-06,1.5819132101660677e-06,5.09310691640506,3.5837654974133135e-06,2.265462779109793,,,,"[0.99999821291833, 0.9999979252471614, 0.999996911812948, 0.9999926325702374, 0.9999864372858251, 0.001000000000000158, 0.0010000000000001087, 0.0010000000000000568, 0.0010000000000000397, 0.0010000000000000338, 0.0010000000000000282, 0.0010000000000000159, 0.000999999999999995, 0.0009999999999999864, 0.0009999999999999694, 0.0009999999999999675, 0.0009999999999999554, 0.0009999999999999495, 0.000999999999999929, 0.0009999999999999055]"
28,6,gated,8,8,44,60,5,,1.0760039749926436,3.3885830844856377,0.009572321587119155,0.009361930290323974,0.013331350467742245,0.5364069295561095,4.647607285279833e-16,9.23653509927917e-05,7.265664080708207e-06,4.198425045126895e-06,3.3025745821400937e-07,5.094771543259078,5.219248247040923e-08,0.15803574203186685,5.0,6.907667717055657,69076.67717055656,"[0.9999929490403191, 0.9999849588011567, 0.9999682035338253, 0.9999638995373319, 0.9999124419069773, 0.0010000000000000239, 0.0009999999999999777, 0.0009999999999998994]"
28,7,hpp,20,20,20,60,5,,3.3213791908005077,5.365815912883651,0.006523802852884578,0.0026808935146424603,0.004790227282265811,0.15360406771031895,9.983779536949628e-16,8.004596466718548e-05,1.5796522289681592e-05,8.004596466718549e-06,1.5796522289681593e-06,5.094398024365666,3.623746643262825e-07,0.22940154654356318,,,,"[0.9999972982055461, 0.9999965046444323, 0.9999960547104535, 0.9999943991112756, 0.9999928199971531, 0.0010000000000003272, 0.001000000000000143, 0.0010000000000001037, 0.0010000000000000438, 0.0010000000000000226, 0.001000000000000015, 0.0010000000000000052, 0.0009999999999999944, 0.0009999999999999883, 0.0009999999999999812, 0.000999999999999962, 0.0009999999999999547, 0.0009999999999999339, 0.0009999999999998543, 0.0009999999999997476]"
