q,r_actual,rank_gain_accepted,reference_scale,projected_sample_norm,rank_acceptance_cutoff,gaussian_energy,rademacher_energy,ideal_tail_q,gaussian_to_ideal_tail,rademacher_to_ideal_tail,s1_sigma_max,s1_sigma_min,s1_condition,s1_pinv_norm,s1_stable_rank,s1_numerical_rank,s1_full_row_rank,y_sigma_min,y_condition,y_numerical_rank,graph_factor_op,graph_factor_fro,graph_projection_bound,graph_identity_error,subspace_projection_op,subspace_projection_fro,largest_principal_angle_rad,largest_principal_angle_deg,sigma_min_u1tq,dimension,step_rank,eta,orientation_seed,basis_trial,basis_seed,q_offset,budget,ell,constructed_basis_queries,accounted_total_queries,rank_risk,gaussian_risk,rademacher_risk,next_q,gaussian_energy_ratio_next,gaussian_risk_difference_next,gaussian_local_improves,rademacher_energy_ratio_next,rademacher_risk_difference_next,rademacher_local_improves,local_energy_ratio_threshold
32,32,True,30.85856666372377,0.00033663436724881127,3.085856666372377e-11,4.680121727163169e-10,2.9837461568830935e-11,4.68e-10,1.0000260100776,0.06375525976245926,10.359021127496165,0.46255184349714096,22.395373130882774,2.161919823817935,8.87389043080133,30,True,2.1314853913462736e-05,486000.0997226774,32,4.573098056567807e-05,7.805923874602677e-05,4.5730980517858954e-05,,4.5707312660992347e-05,7.798678257494661e-05,4.5707312676907316e-05,0.002618836109271594,0.999999998955421,500,30,1e-06,52002,17,70017,2,80,16,64,80,5.85e-11,5.850152158953961e-11,3.729682696103867e-12,,,,,,,,
28,28,True,29.16502932583875,2.5920455059885184,2.916502932583875e-11,2.000000000470011,1.9847340397185205,2.00000000047,1.0000000000000056,0.992367019626054,10.022860788152546,0.4285008715448712,23.390526026276667,2.3337175403977755,8.467231587052698,28,False,0.4285008721006255,23.390525995989062,28,,,,,1.0000000000000004,1.414213564376357,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,17,70017,-2,160,104,56,160,0.03846153847057692,0.038461538470577136,0.03816796230227924,29.0,0.5000000001175087,-0.0188536953241061,1.0,0.5009917115251108,-0.018671191645794363,1.0,0.9807692307692307
29,29,True,29.562843482389827,1.0533394212882383,2.9562843482389825e-11,1.000000000470023,0.9943353034807288,1.00000000047,1.0000000000000229,0.9943353030133912,10.064417268172452,0.2494741031471429,40.34253311750091,4.008432087278364,8.628099398679849,29,False,0.24947410405162493,40.34253297132161,29,,,,,0.9999999999999998,1.0000000056453169,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,17,70017,-1,160,102,58,160,0.01960784314647059,0.019607843146471036,0.01949677065648488,30.0,4.700768414740298e-10,-0.0196078431370695,1.0,2.825651552980666e-11,-0.01949677065592295,1.0,0.9803921568627451
30,30,True,30.07726367463972,0.5638907581113679,3.0077263674639717e-11,4.700768416949767e-10,2.8096450944638235e-11,4.7e-10,1.0001634929680354,0.05977968286093241,10.307114954055185,0.12027515697631208,85.69612556053573,8.314268924188124,8.515348110784284,30,True,0.12027515890622163,85.6961241856472,30,0.00017916109965132173,0.0001946834646936938,0.00017916109677590264,2.749536709423239e-16,0.0001791610967756277,0.00019468346202615818,0.0001791610977341007,0.010265174753094826,0.9999999839506508,500,30,1e-06,52002,17,70017,0,160,100,60,160,9.400000000000001e-12,9.401536833899533e-12,5.619290188927647e-13,31.0,0.9978304481770633,1.7105470949142664e-13,0.0,1.030988716133526,2.923677472603463e-14,0.0,0.98
31,31,True,30.4266248110524,6.878127944001317e-05,3.04266248110524e-11,4.690569856261571e-10,2.896712388732117e-11,4.69e-10,1.0001215045333838,0.061763590378083516,10.30771305135619,0.14116637619397204,73.01818839064553,7.083839841761845,8.713305042193655,30,True,2.134695399530155e-05,482865.7546948294,31,0.0001521637509882974,0.00016801328786327272,0.00015216374922671238,,0.00015215484312292442,0.0001679933071690004,0.00015215484371001631,0.008717830377056595,0.9999999884244521,500,30,1e-06,52002,17,70017,1,160,98,62,160,9.571428571428572e-12,9.57259154339096e-12,5.911657936187994e-13,32.0,0.9977725245719442,1.776620548656418e-13,0.0,1.030045705776496,3.044798906517848e-14,0.0,0.9795918367346939
32,32,True,30.85856666372377,0.00033663436724881127,3.085856666372377e-11,4.680121727163169e-10,2.9837461568830935e-11,4.68e-10,1.0000260100776,0.06375525976245926,10.359021127496165,0.46255184349714096,22.395373130882774,2.161919823817935,8.87389043080133,30,True,2.1314853913462736e-05,486000.0997226774,32,4.573098056567807e-05,7.805923874602677e-05,4.5730980517858954e-05,,4.5707312660992347e-05,7.798678257494661e-05,4.5707312676907316e-05,0.002618836109271594,0.999999998955421,500,30,1e-06,52002,17,70017,2,160,96,64,160,9.75e-12,9.750253598256602e-12,6.216137826839778e-13,,,,,,,,
28,28,True,29.16502932583875,2.5920455059885184,2.916502932583875e-11,2.000000000470011,1.9847340397185205,2.00000000047,1.0000000000000056,0.992367019626054,10.022860788152546,0.4285008715448712,23.390526026276667,2.3337175403977755,8.467231587052698,28,False,0.4285008721006255,23.390525995989062,28,,,,,1.0000000000000004,1.414213564376357,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,17,70017,-2,240,184,56,240,0.021739130439891306,0.021739130439891424,0.02157319608389696,29.0,0.5000000001175087,-0.010750119445715349,1.0,0.5009917115251108,-0.010646434507185656,1.0,0.9891304347826086
29,29,True,29.562843482389827,1.0533394212882383,2.9562843482389825e-11,1.000000000470023,0.9943353034807288,1.00000000047,1.0000000000000229,0.9943353030133912,10.064417268172452,0.2494741031471429,40.34253311750091,4.008432087278364,8.628099398679849,29,False,0.24947410405162493,40.34253297132161,29,,,,,0.9999999999999998,1.0000000056453169,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,17,70017,-1,240,182,58,240,0.010989010994175825,0.010989010994176075,0.010926761576711306,30.0,4.700768414740298e-10,-0.010989010988953,1.0,2.825651552980666e-11,-0.010926761576399123,1.0,0.989010989010989
30,30,True,30.07726367463972,0.5638907581113679,3.0077263674639717e-11,4.700768416949767e-10,2.8096450944638235e-11,4.7e-10,1.0001634929680354,0.05977968286093241,10.307114954055185,0.12027515697631208,85.69612556053573,8.314268924188124,8.515348110784284,30,True,0.12027515890622163,85.6961241856472,30,0.00017916109965132173,0.0001946834646936938,0.00017916109677590264,2.749536709423239e-16,0.0001791610967756277,0.00019468346202615818,0.0001791610977341007,0.010265174753094826,0.9999999839506508,500,30,1e-06,52002,17,70017,0,240,180,60,240,5.2222222222222225e-12,5.223076018833075e-12,3.121827882737582e-13,31.0,0.9978304481770633,4.722719044958872e-14,0.0,1.030988716133526,1.3290513830974076e-14,0.0,0.9888888888888889
31,31,True,30.4266248110524,6.878127944001317e-05,3.04266248110524e-11,4.690569856261571e-10,2.896712388732117e-11,4.69e-10,1.0001215045333838,0.061763590378083516,10.30771305135619,0.14116637619397204,73.01818839064553,7.083839841761845,8.713305042193655,30,True,2.134695399530155e-05,482865.7546948294,31,0.0001521637509882974,0.00016801328786327272,0.00015216374922671238,,0.00015215484312292442,0.0001679933071690004,0.00015215484371001631,0.008717830377056595,0.9999999884244521,500,30,1e-06,52002,17,70017,1,240,178,62,240,5.269662921348315e-12,5.270303209282663e-12,3.2547330210473225e-13,32.0,0.9977725245719442,4.801693522093756e-14,0.0,1.030045705776496,1.3588761177437446e-14,0.0,0.9887640449438202
32,32,True,30.85856666372377,0.00033663436724881127,3.085856666372377e-11,4.680121727163169e-10,2.9837461568830935e-11,4.68e-10,1.0000260100776,0.06375525976245926,10.359021127496165,0.46255184349714096,22.395373130882774,2.161919823817935,8.87389043080133,30,True,2.1314853913462736e-05,486000.0997226774,32,4.573098056567807e-05,7.805923874602677e-05,4.5730980517858954e-05,,4.5707312660992347e-05,7.798678257494661e-05,4.5707312676907316e-05,0.002618836109271594,0.999999998955421,500,30,1e-06,52002,17,70017,2,240,176,64,240,5.318181818181819e-12,5.318320144503601e-12,3.390620632821697e-13,,,,,,,,
28,28,True,29.323778214200775,1.3890423275116341,2.932377821420078e-11,2.000000000470023,1.9836745657582875,2.00000000047,1.0000000000000115,0.991837282646062,10.220871193748403,0.24757235039350226,41.28438081838665,4.039223275178172,8.231216443487288,28,False,0.24757235125933763,41.28438067410358,28,,,,,1.0000000000000002,1.4142135663035682,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,18,70018,-2,80,24,56,80,0.16666666670583333,0.16666666670583527,0.16530621381319063,29.0,0.5000000001175262,-0.07575757575401128,1.0,0.500995830377971,-0.0749596059703057,1.0,0.9166666666666666
29,29,True,29.592239442670316,0.759394352901174,2.959223944267032e-11,1.000000000470064,0.9938126862717342,1.00000000047,1.000000000000064,0.9938126858046422,10.335185808023898,0.14067301886989722,73.46956716399534,7.10868372651375,8.198210911360873,29,False,0.14067302061935594,73.46956625048118,29,,,,,0.9999999999999994,1.0000000156855378,1.5707962934748871,89.99999809090409,0.0,500,30,1e-06,52002,18,70018,-1,80,22,58,80,0.09090909095181819,0.09090909095182399,0.09034660784288494,30.0,4.701571220656032e-10,-0.09090909090480828,1.0,2.8279382649708686e-11,-0.09034660784007449,1.0,0.9090909090909091
30,30,True,30.31537582087003,0.8606581200020176,3.031537582087003e-11,4.701571222866072e-10,2.8104409237213264e-11,4.7e-10,1.000334302737462,0.05979661539832609,10.45288257783213,0.08665849559916453,120.6215559774027,11.53954950505327,8.411118848262717,30,True,0.08665849845577547,120.62155200150586,30,0.0002567776911356617,0.0002763407282826995,0.0002567776826703715,9.3046230442706e-16,0.000256777682669441,0.00027634072033123875,0.00025677768549120435,0.014712277651783642,0.9999999670326098,500,30,1e-06,52002,18,70018,0,80,20,60,80,4.7000000000000006e-11,4.701571222866072e-11,2.8104409237213262e-12,31.0,0.9976569655568922,5.10156865527453e-12,0.0,1.030784512705964,4.0840238521977074e-13,0.0,0.9
31,31,True,30.56133698931471,0.0001470997303398708,3.056133698931471e-11,4.690555279554172e-10,2.8969589780469872e-11,4.69e-10,1.0001183964934268,0.06176884814599119,10.515091549187144,0.14258526539884517,73.74598995046165,7.013347397452046,8.447312932718834,30,True,2.148886289911776e-05,489327.499485443,31,0.00014973736034208697,0.00016628499914608824,0.0001497373586634356,,0.00014928435733344223,0.00016586763303825427,0.0001492843578879296,0.008553363654298885,0.99999998885709,500,30,1e-06,52002,18,70018,1,80,18,62,80,5.2111111111111116e-11,5.211728088393525e-11,3.218843308941097e-12,32.0,0.997783174340883,6.384683319251628e-12,0.0,1.0299585925422878,5.108414306614272e-13,0.0,0.8888888888888888
32,32,True,31.049156873951397,0.00023192779680923894,3.10491568739514e-11,4.68015713625495e-10,2.983747791682019e-11,4.68e-10,1.0000335761228525,0.06375529469406023,10.51520675927193,0.33084326640774214,31.783046012829054,3.0225792740407993,8.718946042321535,30,True,2.0548357848732973e-05,511729.7857426565,32,6.487149776200145e-05,8.878611082461736e-05,6.487149762550173e-05,,6.47725500916186e-05,8.858036554115997e-05,6.477255013691063e-05,0.003711193751144502,0.9999999979022582,500,30,1e-06,52002,18,70018,2,80,16,64,80,5.85e-11,5.850196420318688e-11,3.729684739602524e-12,,,,,,,,
28,28,True,29.323778214200775,1.3890423275116341,2.932377821420078e-11,2.000000000470023,1.9836745657582875,2.00000000047,1.0000000000000115,0.991837282646062,10.220871193748403,0.24757235039350226,41.28438081838665,4.039223275178172,8.231216443487288,28,False,0.24757235125933763,41.28438067410358,28,,,,,1.0000000000000002,1.4142135663035682,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,18,70018,-2,160,104,56,160,0.03846153847057692,0.038461538470577365,0.03814758780304399,29.0,0.5000000001175262,-0.018853695324105524,1.0,0.500995830377971,-0.018661064542813906,1.0,0.9807692307692307
29,29,True,29.592239442670316,0.759394352901174,2.959223944267032e-11,1.000000000470064,0.9938126862717342,1.00000000047,1.000000000000064,0.9938126858046422,10.335185808023898,0.14067301886989722,73.46956716399534,7.10868372651375,8.198210911360873,29,False,0.14067302061935594,73.46956625048118,29,,,,,0.9999999999999994,1.0000000156855378,1.5707962934748871,89.99999809090409,0.0,500,30,1e-06,52002,18,70018,-1,160,102,58,160,0.01960784314647059,0.01960784314647184,0.019486523260230083,30.0,4.701571220656032e-10,-0.0196078431370687,1.0,2.8279382649708686e-11,-0.019486523259667994,1.0,0.9803921568627451
30,30,True,30.31537582087003,0.8606581200020176,3.031537582087003e-11,4.701571222866072e-10,2.8104409237213264e-11,4.7e-10,1.000334302737462,0.05979661539832609,10.45288257783213,0.08665849559916453,120.6215559774027,11.53954950505327,8.411118848262717,30,True,0.08665849845577547,120.62155200150586,30,0.0002567776911356617,0.0002763407282826995,0.0002567776826703715,9.3046230442706e-16,0.000256777682669441,0.00027634072033123875,0.00025677768549120435,0.014712277651783642,0.9999999670326098,500,30,1e-06,52002,18,70018,0,160,100,60,160,9.400000000000001e-12,9.403142445732143e-12,5.620881847442653e-13,31.0,0.9976569655568922,1.694193492763724e-13,0.0,1.030784512705964,2.91279332245076e-14,0.0,0.98
31,31,True,30.56133698931471,0.0001470997303398708,3.056133698931471e-11,4.690555279554172e-10,2.8969589780469872e-11,4.69e-10,1.0001183964934268,0.06176884814599119,10.515091549187144,0.14258526539884517,73.74598995046165,7.013347397452046,8.447312932718834,30,True,2.148886289911776e-05,489327.499485443,31,0.00014973736034208697,0.00016628499914608824,0.0001497373586634356,,0.00014928435733344223,0.00016586763303825427,0.0001492843578879296,0.008553363654298885,0.99999998885709,500,30,1e-06,52002,18,70018,1,160,98,62,160,9.571428571428572e-12,9.572561795008516e-12,5.912161179687729e-13,32.0,0.997783174340883,1.7776557218929665e-13,0.0,1.0299585925422878,3.039800529831448e-14,0.0,0.9795918367346939
32,32,True,31.049156873951397,0.00023192779680923894,3.10491568739514e-11,4.68015713625495e-10,2.983747791682019e-11,4.68e-10,1.0000335761228525,0.06375529469406023,10.51520675927193,0.33084326640774214,31.783046012829054,3.0225792740407993,8.718946042321535,30,True,2.0548357848732973e-05,511729.7857426565,32,6.487149776200145e-05,8.878611082461736e-05,6.487149762550173e-05,,6.47725500916186e-05,8.858036554115997e-05,6.477255013691063e-05,0.003711193751144502,0.9999999979022582,500,30,1e-06,52002,18,70018,2,160,96,64,160,9.75e-12,9.750327367197812e-12,6.216141232670874e-13,,,,,,,,
28,28,True,29.323778214200775,1.3890423275116341,2.932377821420078e-11,2.000000000470023,1.9836745657582875,2.00000000047,1.0000000000000115,0.991837282646062,10.220871193748403,0.24757235039350226,41.28438081838665,4.039223275178172,8.231216443487288,28,False,0.24757235125933763,41.28438067410358,28,,,,,1.0000000000000002,1.4142135663035682,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,18,70018,-2,240,184,56,240,0.021739130439891306,0.021739130439891556,0.021561680062590082,29.0,0.5000000001175262,-0.010750119445715028,1.0,0.500995830377971,-0.010640661532131465,1.0,0.9891304347826086
29,29,True,29.592239442670316,0.759394352901174,2.959223944267032e-11,1.000000000470064,0.9938126862717342,1.00000000047,1.000000000000064,0.9938126858046422,10.335185808023898,0.14067301886989722,73.46956716399534,7.10868372651375,8.198210911360873,29,False,0.14067302061935594,73.46956625048118,29,,,,,0.9999999999999994,1.0000000156855378,1.5707962934748871,89.99999809090409,0.0,500,30,1e-06,52002,18,70018,-1,240,182,58,240,0.010989010994175825,0.010989010994176528,0.010921018530458617,30.0,4.701571220656032e-10,-0.01098901098895256,1.0,2.8279382649708686e-11,-0.010921018530146346,1.0,0.989010989010989
30,30,True,30.31537582087003,0.8606581200020176,3.031537582087003e-11,4.701571222866072e-10,2.8104409237213264e-11,4.7e-10,1.000334302737462,0.05979661539832609,10.45288257783213,0.08665849559916453,120.6215559774027,11.53954950505327,8.411118848262717,30,True,0.08665849845577547,120.62155200150586,30,0.0002567776911356617,0.0002763407282826995,0.0002567776826703715,9.3046230442706e-16,0.000256777682669441,0.00027634072033123875,0.00025677768549120435,0.014712277651783642,0.9999999670326098,500,30,1e-06,52002,18,70018,0,240,180,60,240,5.2222222222222225e-12,5.223968025406746e-12,3.1227121374681406e-13,31.0,0.9976569655568922,4.631880555299781e-14,0.0,1.030784512705964,1.3229795022510357e-14,0.0,0.9888888888888889
31,31,True,30.56133698931471,0.0001470997303398708,3.056133698931471e-11,4.690555279554172e-10,2.8969589780469872e-11,4.69e-10,1.0001183964934268,0.06176884814599119,10.515091549187144,0.14258526539884517,73.74598995046165,7.013347397452046,8.447312932718834,30,True,2.148886289911776e-05,489327.499485443,31,0.00014973736034208697,0.00016628499914608824,0.0001497373586634356,,0.00014928435733344223,0.00016586763303825427,0.0001492843578879296,0.008553363654298885,0.99999998885709,500,30,1e-06,52002,18,70018,1,240,178,62,240,5.269662921348315e-12,5.270286830959744e-12,3.255010087693244e-13,32.0,0.997783174340883,4.8073551148153595e-14,0.0,1.0299585925422878,1.3561240285450491e-14,0.0,0.9887640449438202
32,32,True,31.049156873951397,0.00023192779680923894,3.10491568739514e-11,4.68015713625495e-10,2.983747791682019e-11,4.68e-10,1.0000335761228525,0.06375529469406023,10.51520675927193,0.33084326640774214,31.783046012829054,3.0225792740407993,8.718946042321535,30,True,2.0548357848732973e-05,511729.7857426565,32,6.487149776200145e-05,8.878611082461736e-05,6.487149762550173e-05,,6.47725500916186e-05,8.858036554115997e-05,6.477255013691063e-05,0.003711193751144502,0.9999999979022582,500,30,1e-06,52002,18,70018,2,240,176,64,240,5.318181818181819e-12,5.318360382107898e-12,3.390622490547749e-13,,,,,,,,
28,28,True,28.873832646647617,0.718913765132927,2.8873832646647618e-11,2.0000000004700196,1.9848138239065338,2.00000000047,1.0000000000000098,0.9924069117200512,10.831947744935924,0.31952723749256673,33.89991986266245,3.1296236522661496,7.105518220657737,28,False,0.3195272381631076,33.89991979159217,28,,,,,1.0,1.4142135658755426,1.5707963267948966,90.0,0.0,500,30,1e-06,52002,19,70019,-2,80,24,56,80,0.16666666670583333,0.16666666670583496,0.16540115199221114,29.0,0.5000000001175068,-0.07575757575401466,1.0,0.500868815206836,-0.07502557486619157,1.0,0.9166666666666666
29,29,True,29.36027216771374,1.1881801443946318,2.936027216771374e-11,1.0000000004700234,0.9941313483862153,1.00000000047,1.0000000000000233,0.9941313479189735,11.135961048347442,0.29990657811132204,37.1314331231971,3.334371677665606,6.951279448070936,29,False,0.29990657878536,37.13143303981837,29,,,,,0.9999999999999998,1.0000000058736762,1.5707963057214724,89.99999879258174,0.0,500,30,1e-06,52002,19,70019,-1,80,22,58,80,0.09090909095181819,0.0909090909518203,0.09037557712601957,30.0,4.700476513412546e-10,-0.09090909090481554,1.0,2.8259830136954982e-11,-0.09037557712321018,1.0,0.9090909090909091
