eta,budget,s,pair,estimator,epsilon,rank_scope,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,decision_efficiency,mean_cost_multiplier,mean_net_numerator_threshold
1e-10,80,4,primary,paired_mean,0.2,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.640839933215385e-21,1.1449032512743602,1.1363636363636362,1.2089546515574197,1.1360700829986874,-29.090502546996603,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,paired_mean,0.2,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.024097618015017e-20,1.4325248427807702,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,paired_mean,0.2,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6157265082424092e-20,1.2351704249290478,1.2195616883116882,1.3306816655608988,1.2194638371900386,-159.5151527567668,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,paired_mean,0.3333333333333333,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.57084430378685e-21,1.1145071031822733,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,paired_mean,0.3333333333333333,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.6167337583898e-21,1.1407472652528394,1.1363636363636362,1.2089546515574197,1.1360700829986874,-14.93298804449744,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,paired_mean,0.3333333333333333,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.018370068886273e-20,1.430485912020631,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,paired_mean,0.3333333333333333,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6123759583679795e-20,1.2285800934852478,1.2195616883116882,1.3306816655608988,1.2194638371900386,-92.16455592458573,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,paired_mean,0.5,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.5575690372340844e-21,1.1050883601317825,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,paired_mean,0.5,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.603683090268696e-21,1.1384972859560307,1.1363636363636362,1.2089546515574197,1.1360700829986874,-7.2683533801980165,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,paired_mean,0.5,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.01540448105032e-20,1.4294302024798307,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,paired_mean,0.5,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6105098979335325e-20,1.2243386161892145,1.2195616883116882,1.3306816655608988,1.2194638371900386,-48.81832519642824,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,sample_variance,0.0,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.6626715948662074e-21,1.1796581610733785,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,sample_variance,0.0,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.778584112956942e-21,1.168650813452669,1.1363636363636362,1.2089546515574197,1.1360700829986874,-109.98741947536008,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,sample_variance,0.0,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.071088105049355e-20,1.4492528266521607,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,sample_variance,0.0,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6384045586105564e-20,1.2658539337260695,1.2195616883116882,1.3306816655608988,1.2194638371900386,-473.0885516074457,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,sample_variance,0.2,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.5707374183994579e-21,1.1144312684714826,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,sample_variance,0.2,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.62034199950637e-21,1.141369338217598,1.1363636363636362,1.2089546515574197,1.1360700829986874,-17.052101769754756,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,sample_variance,0.2,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.019029279936355e-20,1.4307205823232723,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,sample_variance,0.2,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6127124072423124e-20,1.228840396337451,1.2195616883116882,1.3306816655608988,1.2194638371900386,-94.82474875441683,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,sample_variance,0.3333333333333333,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.5548865446336517e-21,1.1031851434665731,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,sample_variance,0.3333333333333333,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.6026962394328874e-21,1.1383271495362701,1.1363636363636362,1.2089546515574197,1.1360700829986874,-6.688777602586857,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,sample_variance,0.3333333333333333,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.0150826729423594e-20,1.4293156431045315,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,sample_variance,0.3333333333333333,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.6102803171163378e-20,1.2236093120357916,1.2195616883116882,1.3306816655608988,1.2194638371900386,-41.365123422877325,1.2195616883116884,0.8314285714285715
1e-10,80,4,primary,sample_variance,0.5,5,1.4094520342684121e-21,1.5415881624810755e-21,1.8464166430798053e-21,1.5415881624810755e-21,1.5469682308323563e-21,1.0975671347590932,1.0937499999999998,1.3100244621224044,1.0937499999999998,,1.09375,0.9142857142857145
1e-10,80,4,primary,sample_variance,0.5,15,5.800350314162921e-21,6.591307175185137e-21,7.012360492969805e-21,6.589604462832533e-21,6.595563943411175e-21,1.1370975175941618,1.1363636363636362,1.2089546515574197,1.1360700829986874,-2.4999925674618217,1.1363636363636365,0.8800000000000003
1e-10,80,4,primary,sample_variance,0.5,30,2.809094472807586e-20,4.012992104010837e-20,4.137981230024795e-20,4.012992104010837e-20,4.0137202614144726e-20,1.4288306428522883,1.4285714285714286,1.4730658830028724,1.4285714285714286,,1.4285714285714284,0.7
1e-10,80,4,primary,sample_variance,0.5,equal_rank,1.1766915692169063e-20,1.6087605459258194e-20,1.6746196478765854e-20,1.6087037888473994e-20,1.609324492946275e-20,1.2211650984018478,1.2195616883116882,1.3306816655608988,1.2194638371900386,-16.386220853973278,1.2195616883116884,0.8314285714285715
1e-10,80,4,right,mom_w1,0.0,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,2.0334942540315577e-21,1.1701517385072364,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w1,0.0,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.544344093761249e-21,1.1736694890517363,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w1,0.0,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.894876352787088e-20,1.5208895603293224,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w1,0.0,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9508867291887896e-20,1.2882369292960985,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w1,0.2,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9533361053342888e-21,1.1240256199466994,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w1,0.2,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.397626579685681e-21,1.1508447255414915,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w1,0.2,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.8403469830217836e-20,1.5039467116789846,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w1,0.2,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9251477505079268e-20,1.2596056857223918,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w1,0.3333333333333333,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9343881565217783e-21,1.1131222327351802,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w1,0.3333333333333333,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.373749965894592e-21,1.1471302537782475,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w1,0.3333333333333333,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.833828348572938e-20,1.501921303401775,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w1,0.3333333333333333,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9215473869381917e-20,1.2540579299717343,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w1,0.5,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.921312346141537e-21,1.105597902524512,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w1,0.5,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.359916715328267e-21,1.144978222545005,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w1,0.5,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.8304246645932104e-20,1.500863742994048,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w1,0.5,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.919515856913397e-20,1.2504799560211883,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w2,0.0,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,2.0334942540315577e-21,1.1701517385072364,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w2,0.0,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.544344093761249e-21,1.1736694890517363,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w2,0.0,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.894876352787088e-20,1.5208895603293224,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w2,0.0,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9508867291887896e-20,1.2882369292960985,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w2,0.2,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9533361053342888e-21,1.1240256199466994,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w2,0.2,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.397626579685681e-21,1.1508447255414915,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w2,0.2,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.8403469830217836e-20,1.5039467116789846,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w2,0.2,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9251477505079268e-20,1.2596056857223918,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w2,0.3333333333333333,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9343881565217783e-21,1.1131222327351802,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w2,0.3333333333333333,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.373749965894592e-21,1.1471302537782475,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w2,0.3333333333333333,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.833828348572938e-20,1.501921303401775,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w2,0.3333333333333333,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9215473869381917e-20,1.2540579299717343,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,mom_w2,0.5,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.921312346141537e-21,1.105597902524512,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,mom_w2,0.5,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.359916715328267e-21,1.144978222545005,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,mom_w2,0.5,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.8304246645932104e-20,1.500863742994048,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,mom_w2,0.5,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.919515856913397e-20,1.2504799560211883,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,paired_mean,0.0,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,2.0334942540315577e-21,1.1701517385072364,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,paired_mean,0.0,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.544344093761249e-21,1.1736694890517363,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,paired_mean,0.0,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.894876352787088e-20,1.5208895603293224,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,paired_mean,0.0,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9508867291887896e-20,1.2882369292960985,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,paired_mean,0.2,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9533361053342888e-21,1.1240256199466994,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,paired_mean,0.2,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.397626579685681e-21,1.1508447255414915,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,paired_mean,0.2,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.8403469830217836e-20,1.5039467116789846,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,paired_mean,0.2,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9251477505079268e-20,1.2596056857223918,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,paired_mean,0.3333333333333333,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.9343881565217783e-21,1.1131222327351802,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
1e-10,80,4,right,paired_mean,0.3333333333333333,15,6.4279971185556546e-21,7.346282421206463e-21,7.789671526059841e-21,7.346282421206463e-21,7.373749965894592e-21,1.1471302537782475,1.142857142857143,1.211834943667515,1.142857142857143,,1.1428571428571426,0.875
1e-10,80,4,right,paired_mean,0.3333333333333333,30,3.2184298455748406e-20,4.827644768362261e-20,4.9728156161142264e-20,4.827644768362261e-20,4.833828348572938e-20,1.501921303401775,1.5,1.5451061091021037,1.5,,1.5,0.6666666666666665
1e-10,80,4,right,paired_mean,0.3333333333333333,equal_rank,1.3450033157891097e-20,1.9176236191701668e-20,1.9912460587529318e-20,1.9176236191701668e-20,1.9215473869381917e-20,1.2540579299717343,1.2465437788018434,1.3447196180122558,1.2465437788018434,,1.2465437788018432,0.8178104575163397
1e-10,80,4,right,paired_mean,0.5,5,1.7378038993692287e-21,1.9059784702759287e-21,2.219554075385843e-21,1.9059784702759287e-21,1.921312346141537e-21,1.105597902524512,1.0967741935483872,1.2772178012671482,1.0967741935483872,,1.0967741935483872,0.911764705882353
