eta,budget,s,pair,estimator,epsilon,rank_scope,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability
1e-10,80,4,right,sample_variance,0.5,15,0.010325000000000003,0.020625,0.96905,0.020625,0.010325000000000003,0.0,0.0,0.010325000000000003
1e-10,80,4,right,sample_variance,0.5,30,0.006175000000000001,0.008775,0.98505,0.008775,0.006175000000000001,0.0,0.0,0.006175000000000001
1e-10,80,4,right,sample_variance,0.5,equal_rank,0.010975,0.03300833333333334,0.9560166666666667,0.03300833333333334,0.010975,0.0,0.0,0.010975
1e-10,80,8,left,mom_w1,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w1,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,mom_w2,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,paired_mean,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,left,sample_variance,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-10,80,8,primary,mom_w1,0.0,5,0.38275000000000003,0.61725,0.0,0.61725,0.38275000000000003,0.0,0.0,0.38275000000000003
1e-10,80,8,primary,mom_w1,0.0,15,0.44120000000000004,0.5588,0.0,0.55885,0.4386750000000001,0.0024749999999999998,0.0,0.44120000000000004
1e-10,80,8,primary,mom_w1,0.0,30,0.46297499999999997,0.537025,0.0,0.537025,0.46297499999999997,0.0,0.0,0.46297499999999997
1e-10,80,8,primary,mom_w1,0.0,equal_rank,0.42897500000000005,0.571025,0.0,0.5710416666666666,0.4281333333333333,0.0008249999999999999,0.0,0.42897500000000005
1e-10,80,8,primary,mom_w1,0.2,5,0.160075,0.3381,0.5018250000000001,0.3381,0.160075,0.0,0.0,0.160075
1e-10,80,8,primary,mom_w1,0.2,15,0.12539999999999998,0.189575,0.685025,0.189525,0.12422499999999999,0.0038250000000000003,0.0,0.12539999999999998
1e-10,80,8,primary,mom_w1,0.2,30,0.09555,0.1242,0.7802500000000001,0.1242,0.09555,0.0,0.0,0.09555
1e-10,80,8,primary,mom_w1,0.2,equal_rank,0.1270083333333333,0.21729166666666666,0.6557000000000001,0.217275,0.12661666666666668,0.001275,0.0,0.1270083333333333
1e-10,80,8,primary,mom_w1,0.3333333333333333,5,0.08969999999999999,0.21525000000000002,0.6950500000000001,0.21525000000000002,0.08969999999999999,0.0,0.0,0.08969999999999999
1e-10,80,8,primary,mom_w1,0.3333333333333333,15,0.061075,0.0942,0.844725,0.0943,0.06029999999999999,0.004225,0.0,0.061075
1e-10,80,8,primary,mom_w1,0.3333333333333333,30,0.040275,0.05210000000000001,0.907625,0.05210000000000001,0.040275,0.0,0.0,0.040275
1e-10,80,8,primary,mom_w1,0.3333333333333333,equal_rank,0.06368333333333333,0.12051666666666667,0.8158,0.12055,0.063425,0.0014083333333333333,0.0,0.06368333333333333
1e-10,80,8,primary,mom_w1,0.5,5,0.041825,0.11465,0.8435250000000001,0.11465,0.041825,0.0,0.0,0.041825
1e-10,80,8,primary,mom_w1,0.5,15,0.024350000000000004,0.038650000000000004,0.9370000000000002,0.0386,0.024025000000000005,0.004675,0.0,0.024350000000000004
1e-10,80,8,primary,mom_w1,0.5,30,0.0139,0.018025,0.968075,0.018025,0.0139,0.0,0.0,0.0139
1e-10,80,8,primary,mom_w1,0.5,equal_rank,0.02669166666666667,0.05710833333333334,0.9162000000000002,0.05709166666666667,0.026583333333333334,0.0015583333333333334,0.0,0.02669166666666667
1e-10,80,8,primary,mom_w2,0.0,5,0.34447500000000003,0.6555250000000001,0.0,0.6555250000000001,0.34447500000000003,0.0,0.0,0.34447500000000003
1e-10,80,8,primary,mom_w2,0.0,15,0.41192499999999993,0.588075,0.0,0.588225,0.40935000000000005,0.002425,0.0,0.41192499999999993
1e-10,80,8,primary,mom_w2,0.0,30,0.44207499999999994,0.557925,0.0,0.557925,0.44207499999999994,0.0,0.0,0.44207499999999994
1e-10,80,8,primary,mom_w2,0.0,equal_rank,0.39949166666666663,0.6005083333333334,0.0,0.6005583333333334,0.39863333333333334,0.0008083333333333333,0.0,0.39949166666666663
1e-10,80,8,primary,mom_w2,0.2,5,0.0827,0.272725,0.644575,0.272725,0.0827,0.0,0.0,0.0827
1e-10,80,8,primary,mom_w2,0.2,15,0.053450000000000004,0.11467500000000001,0.831875,0.1148,0.052375000000000005,0.0039250000000000005,0.0,0.053450000000000004
1e-10,80,8,primary,mom_w2,0.2,30,0.032825,0.05715,0.910025,0.05715,0.032825,0.0,0.0,0.032825
1e-10,80,8,primary,mom_w2,0.2,equal_rank,0.05632499999999999,0.14818333333333333,0.7954916666666666,0.148225,0.055966666666666665,0.0013083333333333334,0.0,0.05632499999999999
1e-10,80,8,primary,mom_w2,0.3333333333333333,5,0.03535,0.144425,0.820225,0.144425,0.03535,0.0,0.0,0.03535
1e-10,80,8,primary,mom_w2,0.3333333333333333,15,0.0165,0.039,0.9445,0.03915,0.015925,0.004425,0.0,0.0165
1e-10,80,8,primary,mom_w2,0.3333333333333333,30,0.008675,0.015475000000000003,0.9758500000000001,0.015475000000000003,0.008675,0.0,0.0,0.008675
1e-10,80,8,primary,mom_w2,0.3333333333333333,equal_rank,0.020175000000000002,0.06630000000000001,0.9135249999999999,0.06635,0.019983333333333336,0.001475,0.0,0.020175000000000002
1e-10,80,8,primary,mom_w2,0.5,5,0.011825,0.05710000000000001,0.9310750000000002,0.05710000000000001,0.011825,0.0,0.0,0.011825
1e-10,80,8,primary,mom_w2,0.5,15,0.004075,0.011725000000000001,0.9841999999999999,0.011699999999999999,0.003875,0.0048,0.0,0.004075
1e-10,80,8,primary,mom_w2,0.5,30,0.0015999999999999999,0.003175,0.9952249999999999,0.003175,0.0015999999999999999,0.0,0.0,0.0015999999999999999
1e-10,80,8,primary,mom_w2,0.5,equal_rank,0.005833333333333334,0.024000000000000004,0.9701666666666666,0.02399166666666667,0.0057666666666666665,0.0015999999999999999,0.0,0.005833333333333334
1e-10,80,8,primary,paired_mean,0.0,5,0.34447500000000003,0.6555250000000001,0.0,0.6555250000000001,0.34447500000000003,0.0,0.0,0.34447500000000003
1e-10,80,8,primary,paired_mean,0.0,15,0.41192499999999993,0.588075,0.0,0.588225,0.40935000000000005,0.002425,0.0,0.41192499999999993
1e-10,80,8,primary,paired_mean,0.0,30,0.44207499999999994,0.557925,0.0,0.557925,0.44207499999999994,0.0,0.0,0.44207499999999994
1e-10,80,8,primary,paired_mean,0.0,equal_rank,0.39949166666666663,0.6005083333333334,0.0,0.6005583333333334,0.39863333333333334,0.0008083333333333333,0.0,0.39949166666666663
1e-10,80,8,primary,paired_mean,0.2,5,0.0827,0.272725,0.644575,0.272725,0.0827,0.0,0.0,0.0827
1e-10,80,8,primary,paired_mean,0.2,15,0.053450000000000004,0.11467500000000001,0.831875,0.1148,0.052375000000000005,0.0039250000000000005,0.0,0.053450000000000004
1e-10,80,8,primary,paired_mean,0.2,30,0.032825,0.05715,0.910025,0.05715,0.032825,0.0,0.0,0.032825
1e-10,80,8,primary,paired_mean,0.2,equal_rank,0.05632499999999999,0.14818333333333333,0.7954916666666666,0.148225,0.055966666666666665,0.0013083333333333334,0.0,0.05632499999999999
1e-10,80,8,primary,paired_mean,0.3333333333333333,5,0.03535,0.144425,0.820225,0.144425,0.03535,0.0,0.0,0.03535
1e-10,80,8,primary,paired_mean,0.3333333333333333,15,0.0165,0.039,0.9445,0.03915,0.015925,0.004425,0.0,0.0165
1e-10,80,8,primary,paired_mean,0.3333333333333333,30,0.008675,0.015475000000000003,0.9758500000000001,0.015475000000000003,0.008675,0.0,0.0,0.008675
1e-10,80,8,primary,paired_mean,0.3333333333333333,equal_rank,0.020175000000000002,0.06630000000000001,0.9135249999999999,0.06635,0.019983333333333336,0.001475,0.0,0.020175000000000002
1e-10,80,8,primary,paired_mean,0.5,5,0.011825,0.05710000000000001,0.9310750000000002,0.05710000000000001,0.011825,0.0,0.0,0.011825
1e-10,80,8,primary,paired_mean,0.5,15,0.004075,0.011725000000000001,0.9841999999999999,0.011699999999999999,0.003875,0.0048,0.0,0.004075
1e-10,80,8,primary,paired_mean,0.5,30,0.0015999999999999999,0.003175,0.9952249999999999,0.003175,0.0015999999999999999,0.0,0.0,0.0015999999999999999
1e-10,80,8,primary,paired_mean,0.5,equal_rank,0.005833333333333334,0.024000000000000004,0.9701666666666666,0.02399166666666667,0.0057666666666666665,0.0015999999999999999,0.0,0.005833333333333334
1e-10,80,8,primary,sample_variance,0.0,5,0.32065,0.67935,0.0,0.67935,0.32065,0.0,0.0,0.32065
1e-10,80,8,primary,sample_variance,0.0,15,0.401525,0.598475,0.0,0.599425,0.39855,0.0020250000000000003,0.0,0.401525
1e-10,80,8,primary,sample_variance,0.0,30,0.4379,0.5620999999999999,0.0,0.5620999999999999,0.4379,0.0,0.0,0.4379
1e-10,80,8,primary,sample_variance,0.0,equal_rank,0.38669166666666666,0.6133083333333333,0.0,0.613625,0.3857,0.0006750000000000001,0.0,0.38669166666666666
1e-10,80,8,primary,sample_variance,0.2,5,0.021349999999999997,0.224675,0.7539750000000001,0.224675,0.021349999999999997,0.0,0.0,0.021349999999999997
1e-10,80,8,primary,sample_variance,0.2,15,0.014275,0.06814999999999999,0.917575,0.0684,0.013475,0.0042,0.0,0.014275
1e-10,80,8,primary,sample_variance,0.2,30,0.007475000000000001,0.026750000000000003,0.9657749999999998,0.026750000000000003,0.007475000000000001,0.0,0.0,0.007475000000000001
1e-10,80,8,primary,sample_variance,0.2,equal_rank,0.014366666666666666,0.106525,0.8791083333333333,0.10660833333333335,0.0141,0.0014,0.0,0.014366666666666666
1e-10,80,8,primary,sample_variance,0.3333333333333333,5,0.0036749999999999994,0.09982500000000001,0.8965,0.09982500000000001,0.0036749999999999994,0.0,0.0,0.0036749999999999994
1e-10,80,8,primary,sample_variance,0.3333333333333333,15,0.0021,0.016525,0.9813749999999999,0.016475000000000004,0.001925,0.004824999999999999,0.0,0.0021
1e-10,80,8,primary,sample_variance,0.3333333333333333,30,0.00085,0.004125,0.9950249999999999,0.004125,0.00085,0.0,0.0,0.00085
1e-10,80,8,primary,sample_variance,0.3333333333333333,equal_rank,0.002208333333333333,0.04015833333333334,0.9576333333333333,0.04014166666666667,0.0021499999999999996,0.0016083333333333331,0.0,0.002208333333333333
1e-10,80,8,primary,sample_variance,0.5,5,0.00055,0.031000000000000007,0.96845,0.031000000000000007,0.00055,0.0,0.0,0.00055
1e-10,80,8,primary,sample_variance,0.5,15,0.00022500000000000002,0.0029749999999999998,0.9967999999999999,0.0029749999999999998,0.00017500000000000003,0.0049499999999999995,0.0,0.00022500000000000002
1e-10,80,8,primary,sample_variance,0.5,30,7.5e-05,0.00037500000000000006,0.9995499999999999,0.00037500000000000006,7.5e-05,0.0,0.0,7.5e-05
1e-10,80,8,primary,sample_variance,0.5,equal_rank,0.00028333333333333335,0.011450000000000002,0.9882666666666666,0.011450000000000002,0.0002666666666666667,0.0016499999999999998,0.0,0.00028333333333333335
1e-10,80,8,right,mom_w1,0.0,5,0.396625,0.603375,0.0,0.603375,0.396625,0.0,0.0,0.396625
1e-10,80,8,right,mom_w1,0.0,15,0.44612500000000005,0.553875,0.0,0.553875,0.44612500000000005,0.0,0.0,0.44612500000000005
1e-10,80,8,right,mom_w1,0.0,30,0.46340000000000003,0.5366000000000001,0.0,0.5366000000000001,0.46340000000000003,0.0,0.0,0.46340000000000003
1e-10,80,8,right,mom_w1,0.0,equal_rank,0.4353833333333334,0.5646166666666667,0.0,0.5646166666666667,0.4353833333333334,0.0,0.0,0.4353833333333334
1e-10,80,8,right,mom_w1,0.2,5,0.1557,0.308975,0.5353249999999999,0.308975,0.1557,0.0,0.0,0.1557
1e-10,80,8,right,mom_w1,0.2,15,0.12482500000000002,0.17947499999999997,0.6957,0.17947499999999997,0.12482500000000002,0.0,0.0,0.12482500000000002
1e-10,80,8,right,mom_w1,0.2,30,0.0922,0.11964999999999999,0.78815,0.11964999999999999,0.0922,0.0,0.0,0.0922
1e-10,80,8,right,mom_w1,0.2,equal_rank,0.12424166666666668,0.2027,0.6730583333333332,0.2027,0.12424166666666668,0.0,0.0,0.12424166666666668
1e-10,80,8,right,mom_w1,0.3333333333333333,5,0.08604999999999999,0.18744999999999998,0.7265,0.18744999999999998,0.08604999999999999,0.0,0.0,0.08604999999999999
1e-10,80,8,right,mom_w1,0.3333333333333333,15,0.0599,0.08887500000000001,0.851225,0.08887500000000001,0.0599,0.0,0.0,0.0599
1e-10,80,8,right,mom_w1,0.3333333333333333,30,0.039675,0.053025,0.9072999999999999,0.053025,0.039675,0.0,0.0,0.039675
1e-10,80,8,right,mom_w1,0.3333333333333333,equal_rank,0.06187499999999999,0.10978333333333333,0.8283416666666666,0.10978333333333333,0.06187499999999999,0.0,0.0,0.06187499999999999
1e-10,80,8,right,mom_w1,0.5,5,0.03905,0.0958,0.86515,0.0958,0.03905,0.0,0.0,0.03905
1e-10,80,8,right,mom_w1,0.5,15,0.02435,0.036575,0.939075,0.036575,0.02435,0.0,0.0,0.02435
1e-10,80,8,right,mom_w1,0.5,30,0.014300000000000002,0.018850000000000002,0.9668499999999999,0.018850000000000002,0.014300000000000002,0.0,0.0,0.014300000000000002
1e-10,80,8,right,mom_w1,0.5,equal_rank,0.025900000000000003,0.05040833333333333,0.9236916666666666,0.05040833333333333,0.025900000000000003,0.0,0.0,0.025900000000000003
1e-10,80,8,right,mom_w2,0.0,5,0.3620999999999999,0.6378999999999999,0.0,0.6378999999999999,0.3620999999999999,0.0,0.0,0.3620999999999999
1e-10,80,8,right,mom_w2,0.0,15,0.42090000000000005,0.5791,0.0,0.5791,0.42090000000000005,0.0,0.0,0.42090000000000005
1e-10,80,8,right,mom_w2,0.0,30,0.44689999999999996,0.5530999999999999,0.0,0.5530999999999999,0.44689999999999996,0.0,0.0,0.44689999999999996
1e-10,80,8,right,mom_w2,0.0,equal_rank,0.4099666666666666,0.5900333333333333,0.0,0.5900333333333333,0.4099666666666666,0.0,0.0,0.4099666666666666
1e-10,80,8,right,mom_w2,0.2,5,0.080525,0.23879999999999998,0.6806749999999999,0.23879999999999998,0.080525,0.0,0.0,0.080525
1e-10,80,8,right,mom_w2,0.2,15,0.051300000000000005,0.10370000000000001,0.845,0.10370000000000001,0.051300000000000005,0.0,0.0,0.051300000000000005
1e-10,80,8,right,mom_w2,0.2,30,0.034325,0.05545,0.9102250000000001,0.05545,0.034325,0.0,0.0,0.034325
1e-10,80,8,right,mom_w2,0.2,equal_rank,0.05538333333333333,0.13265000000000002,0.8119666666666667,0.13265000000000002,0.05538333333333333,0.0,0.0,0.05538333333333333
1e-10,80,8,right,mom_w2,0.3333333333333333,5,0.032775,0.117025,0.8502000000000001,0.117025,0.032775,0.0,0.0,0.032775
1e-10,80,8,right,mom_w2,0.3333333333333333,15,0.01575,0.035675,0.9485750000000001,0.035675,0.01575,0.0,0.0,0.01575
1e-10,80,8,right,mom_w2,0.3333333333333333,30,0.007775000000000001,0.014199999999999999,0.9780249999999999,0.014199999999999999,0.007775000000000001,0.0,0.0,0.007775000000000001
1e-10,80,8,right,mom_w2,0.3333333333333333,equal_rank,0.018766666666666668,0.05563333333333333,0.9255999999999999,0.05563333333333333,0.018766666666666668,0.0,0.0,0.018766666666666668
1e-10,80,8,right,mom_w2,0.5,5,0.010725,0.04535,0.943925,0.04535,0.010725,0.0,0.0,0.010725
1e-10,80,8,right,mom_w2,0.5,15,0.004175,0.00955,0.986275,0.00955,0.004175,0.0,0.0,0.004175
1e-10,80,8,right,mom_w2,0.5,30,0.0018,0.0031,0.9950999999999999,0.0031,0.0018,0.0,0.0,0.0018
1e-10,80,8,right,mom_w2,0.5,equal_rank,0.005566666666666667,0.019333333333333334,0.9751,0.019333333333333334,0.005566666666666667,0.0,0.0,0.005566666666666667
1e-10,80,8,right,paired_mean,0.0,5,0.3620999999999999,0.6378999999999999,0.0,0.6378999999999999,0.3620999999999999,0.0,0.0,0.3620999999999999
1e-10,80,8,right,paired_mean,0.0,15,0.42090000000000005,0.5791,0.0,0.5791,0.42090000000000005,0.0,0.0,0.42090000000000005
1e-10,80,8,right,paired_mean,0.0,30,0.44689999999999996,0.5530999999999999,0.0,0.5530999999999999,0.44689999999999996,0.0,0.0,0.44689999999999996
1e-10,80,8,right,paired_mean,0.0,equal_rank,0.4099666666666666,0.5900333333333333,0.0,0.5900333333333333,0.4099666666666666,0.0,0.0,0.4099666666666666
1e-10,80,8,right,paired_mean,0.2,5,0.080525,0.23879999999999998,0.6806749999999999,0.23879999999999998,0.080525,0.0,0.0,0.080525
1e-10,80,8,right,paired_mean,0.2,15,0.051300000000000005,0.10370000000000001,0.845,0.10370000000000001,0.051300000000000005,0.0,0.0,0.051300000000000005
1e-10,80,8,right,paired_mean,0.2,30,0.034325,0.05545,0.9102250000000001,0.05545,0.034325,0.0,0.0,0.034325
1e-10,80,8,right,paired_mean,0.2,equal_rank,0.05538333333333333,0.13265000000000002,0.8119666666666667,0.13265000000000002,0.05538333333333333,0.0,0.0,0.05538333333333333
1e-10,80,8,right,paired_mean,0.3333333333333333,5,0.032775,0.117025,0.8502000000000001,0.117025,0.032775,0.0,0.0,0.032775
1e-10,80,8,right,paired_mean,0.3333333333333333,15,0.01575,0.035675,0.9485750000000001,0.035675,0.01575,0.0,0.0,0.01575
1e-10,80,8,right,paired_mean,0.3333333333333333,30,0.007775000000000001,0.014199999999999999,0.9780249999999999,0.014199999999999999,0.007775000000000001,0.0,0.0,0.007775000000000001
1e-10,80,8,right,paired_mean,0.3333333333333333,equal_rank,0.018766666666666668,0.05563333333333333,0.9255999999999999,0.05563333333333333,0.018766666666666668,0.0,0.0,0.018766666666666668
1e-10,80,8,right,paired_mean,0.5,5,0.010725,0.04535,0.943925,0.04535,0.010725,0.0,0.0,0.010725
1e-10,80,8,right,paired_mean,0.5,15,0.004175,0.00955,0.986275,0.00955,0.004175,0.0,0.0,0.004175
1e-10,80,8,right,paired_mean,0.5,30,0.0018,0.0031,0.9950999999999999,0.0031,0.0018,0.0,0.0,0.0018
1e-10,80,8,right,paired_mean,0.5,equal_rank,0.005566666666666667,0.019333333333333334,0.9751,0.019333333333333334,0.005566666666666667,0.0,0.0,0.005566666666666667
1e-10,80,8,right,sample_variance,0.0,5,0.34145,0.6585500000000001,0.0,0.6585500000000001,0.34145,0.0,0.0,0.34145
1e-10,80,8,right,sample_variance,0.0,15,0.408175,0.5918249999999999,0.0,0.5918249999999999,0.408175,0.0,0.0,0.408175
1e-10,80,8,right,sample_variance,0.0,30,0.43810000000000004,0.5619,0.0,0.5619,0.43810000000000004,0.0,0.0,0.43810000000000004
1e-10,80,8,right,sample_variance,0.0,equal_rank,0.3959083333333333,0.6040916666666667,0.0,0.6040916666666667,0.3959083333333333,0.0,0.0,0.3959083333333333
1e-10,80,8,right,sample_variance,0.2,5,0.020550000000000002,0.18975,0.7897,0.18975,0.020550000000000002,0.0,0.0,0.020550000000000002
1e-10,80,8,right,sample_variance,0.2,15,0.01395,0.060375,0.9256749999999999,0.060375,0.01395,0.0,0.0,0.01395
1e-10,80,8,right,sample_variance,0.2,30,0.008,0.025825000000000004,0.9661750000000001,0.025825000000000004,0.008,0.0,0.0,0.008
1e-10,80,8,right,sample_variance,0.2,equal_rank,0.014166666666666668,0.09198333333333332,0.89385,0.09198333333333332,0.014166666666666668,0.0,0.0,0.014166666666666668
1e-10,80,8,right,sample_variance,0.3333333333333333,5,0.0036250000000000006,0.07715,0.919225,0.07715,0.0036250000000000006,0.0,0.0,0.0036250000000000006
1e-10,80,8,right,sample_variance,0.3333333333333333,15,0.002075,0.013999999999999999,0.9839249999999999,0.013999999999999999,0.002075,0.0,0.0,0.002075
1e-10,80,8,right,sample_variance,0.3333333333333333,30,0.0010750000000000002,0.0039000000000000003,0.9950249999999999,0.0039000000000000003,0.0010750000000000002,0.0,0.0,0.0010750000000000002
1e-10,80,8,right,sample_variance,0.3333333333333333,equal_rank,0.0022583333333333335,0.031683333333333334,0.9660583333333332,0.031683333333333334,0.0022583333333333335,0.0,0.0,0.0022583333333333335
1e-10,80,8,right,sample_variance,0.5,5,0.0006000000000000001,0.02205,0.9773499999999999,0.02205,0.0006000000000000001,0.0,0.0,0.0006000000000000001
1e-10,80,8,right,sample_variance,0.5,15,0.00025,0.00165,0.9981,0.00165,0.00025,0.0,0.0,0.00025
1e-10,80,8,right,sample_variance,0.5,30,5e-05,0.0002,0.9997499999999999,0.0002,5e-05,0.0,0.0,5e-05
1e-10,80,8,right,sample_variance,0.5,equal_rank,0.00030000000000000003,0.007966666666666665,0.9917333333333334,0.007966666666666665,0.00030000000000000003,0.0,0.0,0.00030000000000000003
1e-10,80,16,left,mom_w1,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
