setup_index,spectrum_family,setup_name,matrix_seed,q,observations,r_actual,ell,mean_oracle_risk,se_oracle_risk,ci_low_oracle_risk,ci_high_oracle_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk
0,power,power_c_0.3,42000,24,200,24,112,0.37594895967408554,0.0,0.37594895967408554,0.37594895967408554,0.44050288830165,0.00012117363196991031,0.440265387982989,0.44074038862031106,0.0640395321797168,7.730634446776556e-05,0.06388801174455998,0.06419105261487361
0,power,power_c_0.3,42000,25,200,25,110,0.38014883289115003,0.0,0.38014883289115003,0.38014883289115003,0.44650673700495874,0.00012163997841818391,0.4462683226472591,0.4467451513626584,0.06528940432603156,7.73462292311606e-05,0.06513780571673848,0.06544100293532464
0,power,power_c_0.3,42000,26,200,26,108,0.3845666892186594,7.870162355242804e-18,0.3845666892186594,0.3845666892186594,0.45271900115444724,0.00012228528804215116,0.4524793219898846,0.4529586803190099,0.06657239835708295,7.725401416533061e-05,0.06642098048931891,0.066723816224847
0,power,power_c_0.3,42000,27,200,27,106,0.3892110692256875,3.935081177621402e-18,0.3892110692256875,0.3892110692256875,0.4591920400044295,0.00012474710288226245,0.45894753568278024,0.4594365443260787,0.06791529203737237,7.833468468256077e-05,0.06776175605539456,0.06806882801935019
0,power,power_c_0.3,42000,28,200,28,104,0.3940915325560718,3.935081177621402e-18,0.3940915325560718,0.3940915325560718,0.46591484179081016,0.0001234782459530037,0.46567282442874225,0.4661568591528781,0.06930814528048894,7.739324318356279e-05,0.06915645452384915,0.06945983603712873
0,power,power_c_0.3,42000,29,200,29,102,0.3992187116775777,7.870162355242804e-18,0.3992187116775777,0.3992187116775777,0.4729428459352903,0.0001230421000109528,0.4727016834192688,0.47318400845131176,0.07077551041018638,7.664649764971282e-05,0.07062528327479295,0.07092573754557982
0,power,power_c_0.3,42000,30,200,30,100,0.40460437935051874,1.1805243532864205e-17,0.40460437935051874,0.40460437935051874,0.4802531148285326,0.0001251666451123957,0.48000778820411233,0.4804984414529529,0.07229627223761509,7.717797739983163e-05,0.07214500340191142,0.07244754107331876
0,power,power_c_0.3,42000,31,200,31,98,0.4102615304266975,3.935081177621402e-18,0.4102615304266975,0.4102615304266975,0.48796472802837704,0.00012554660880502195,0.4877186566751192,0.48821079938163486,0.0739403117414183,7.71541613691372e-05,0.07378908958513479,0.0740915338977018
0,power,power_c_0.3,42000,32,200,32,96,0.4162044789772538,1.1805243532864205e-17,0.4162044789772538,0.4162044789772538,0.4959810696892583,0.0001255147926547754,0.4957350606956549,0.4962270786828617,0.07563230559133366,7.670099911222276e-05,0.0754819716330737,0.07578263954959362
0,power,power_c_0.3,42000,33,200,33,94,0.42244897214227856,0.0,0.42244897214227856,0.42244897214227856,0.5043296462993204,0.00013023250785501467,0.5040743905839246,0.5045849020147163,0.07739045703186458,7.899724038892905e-05,0.07723562244070227,0.07754529162302688
0,power,power_c_0.3,42000,34,200,34,92,0.42901232251494903,3.935081177621402e-18,0.42901232251494903,0.42901232251494903,0.5130742538331287,0.00013134056674290152,0.5128168263223126,0.5133316813439447,0.07924155845814092,7.933371119904701e-05,0.07908606438419079,0.07939705253209105
0,power,power_c_0.3,42000,35,200,35,90,0.4359135613371092,7.870162355242804e-18,0.4359135613371092,0.4359135613371092,0.522267339536091,0.00013379571047362674,0.5220050999435626,0.5225295791286193,0.08120930828790218,8.024435869637524e-05,0.0810520293448573,0.08136658723094707
0,power,power_c_0.3,42000,36,200,36,88,0.44317361531154487,7.870162355242804e-18,0.44317361531154487,0.44317361531154487,0.5319157850788553,0.00013235209012760581,0.5316563749822052,0.5321751951755054,0.08327763569419144,7.929325644551564e-05,0.08312222091155823,0.08343305047682466
