eta,budget,s,pair,estimator,epsilon,fraction,evaluable,paths,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,baseline_risk_share,recovered_risk_share,candidate_repays_fraction
1e-10,80,32,left,sample_variance,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,left,sample_variance,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w1,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,mom_w2,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,paired_mean,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,primary,sample_variance,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w1,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,mom_w2,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,paired_mean,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.0,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.0,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.0,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.2,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.2,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.2,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.3333333333333333,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.3333333333333333,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.3333333333333333,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.5,0.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.5,0.05,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,80,32,right,sample_variance,0.5,0.1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-10,160,4,left,mom_w1,0.0,0.01,True,2.0,2.8787425043923114e-21,2.987756640295476e-21,0.016702765142434312,2.987756640295476e-21,2.9877566402954806e-21,1.0336033195622247,1.0336033195622238,1.035292414486458e+19,1.0336033195622238,1.0336033195622247,1.0336033195622258,1.0336033195622258,1.033603319562226,1.033603319562226,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0336033195622238,0.9675213675213675,0.010195487939655254,,0.0
1e-10,160,4,left,mom_w1,0.0,0.05,True,10.0,2.843903561350717e-21,2.9518115752238278e-21,0.016702173758286174,2.9518115752238278e-21,2.9518115752238308e-21,1.033603319562224,1.0336033195622236,1.0461976770586706e+19,1.0336033195622236,1.0336033195622243,1.033603319562227,1.0336033195622274,1.0336033195622278,1.0336033195622278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0336033195622236,0.9675213675213676,0.0501877805136601,,0.0
1e-10,160,4,left,mom_w1,0.0,0.1,True,20.0,2.8395407867362144e-21,2.94731022610432e-21,0.016702741058446994,2.94731022610432e-21,2.947310226104321e-21,1.0336033195622236,1.0336033195622238,1.0476845664479971e+19,1.0336033195622238,1.0336033195622243,1.0336033195622276,1.0336033195622276,1.0336033195622283,1.0336033195622283,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0336033195622238,0.9675213675213676,0.10017792468659088,,0.0
1e-10,160,4,left,mom_w1,0.2,0.01,True,2.0,2.8787425043923114e-21,2.987756640295476e-21,0.016702765142434312,2.987756640295476e-21,2.9877566402954806e-21,1.0336033195622247,1.0336033195622238,1.035292414486458e+19,1.0336033195622238,1.0336033195622247,1.0336033195622258,1.0336033195622258,1.033603319562226,1.033603319562226,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0336033195622238,0.9675213675213675,0.010195487939655254,,0.0
